"Klokkeslaet","Haelding_30_oest","Haelding_30_vest","Haelding_30_syd","Haeldning_15_syd","Haeldning_15_vest","Haeldning_0","Haeldning_15_oest","Haelding_30_oestvest","Haelding_15_oestvest"
"2020-06-22 11:00",0.766974,0.631793,0.471774,0.870755,0.728971,0.785983,0.798946,1.398767,1.527917
"2020-06-22 12:00",0.686496,0.742633,0.488481,0.893385,0.795659,0.803834,0.766601,1.429129,1.56226
"2020-06-22 13:00",0.571546,0.827158,0.451056,0.8723,0.831384,0.787696,0.69907,1.398704,1.530454
"2020-06-22 14:00",0.426389,0.860459,0.405157,0.791351,0.816437,0.724783,0.591745,1.286848,1.408182
"2020-06-22 15:00",0.274295,0.819846,0.328817,0.652493,0.738936,0.615018,0.456538,1.094141,1.195474
"2020-06-22 16:00",0.128173,0.767511,0.239607,0.510183,0.654791,0.503465,0.323845,0.895684,0.978636
"2020-06-22 17:00",0.066842,0.651598,0.173419,0.344002,0.526176,0.369676,0.192763,0.71844,0.718939
"2020-06-22 18:00",0.060039,0.467085,0.09632,0.17981,0.357694,0.227558,0.085547,0.527124,0.443241
"2020-06-22 19:00",0.042852,0.260556,0.043596,0.055205,0.187886,0.104639,0.044026,0.303408,0.231912
"2020-06-22 20:00",0.011625,0.011625,0.005079,0.012116,0.012116,0.012284,0.012116,0.02325,0.024232
"2020-06-22 21:00",0,0,0,0,0,0,0,0,0
"2020-06-22 22:00",0,0,0,0,0,0,0,0,0
"2020-06-22 23:00",0,0,0,0,0,0,0,0,0
"2020-06-23 00:00",0,0,0,0,0,0,0,0,0
"2020-06-23 01:00",0,0,0,0,0,0,0,0,0
"2020-06-23 02:00",0,0,0,0,0,0,0,0,0
"2020-06-23 03:00",0.000996,0.000996,0.000523,0.001038,0.001038,0.001052,0.001038,0.001992,0.002076
"2020-06-23 04:00",0.118488,0.033677,0.034902,0.034915,0.034915,0.05278,0.087846,0.152165,0.122761
"2020-06-23 05:00",0.253246,0.072112,0.081064,0.110402,0.074476,0.139714,0.20159,0.325358,0.276066
"2020-06-23 06:00",0.427419,0.099923,0.168188,0.233755,0.15206,0.258299,0.352219,0.527342,0.504279
"2020-06-23 07:00",0.586423,0.116871,0.264941,0.38406,0.258781,0.390401,0.502154,0.703294,0.760935
"2020-06-23 08:00",0.681207,0.230238,0.431481,0.525522,0.377685,0.507598,0.611124,0.911445,0.988809
"2020-06-23 09:00",0.763301,0.357779,0.529914,0.671235,0.504988,0.626796,0.714902,1.12108,1.21989
"2020-06-23 10:00",0.800349,0.498421,0.587776,0.798377,0.630411,0.728738,0.786701,1.29877,1.417112
"2020-06-23 11:00",0.745837,0.61817,0.65261,0.844136,0.710689,0.764785,0.776774,1.364007,1.487463
"2020-06-23 12:00",0.659125,0.708931,0.869522,0.84638,0.758462,0.766563,0.732681,1.368056,1.491143
"2020-06-23 13:00",0.547755,0.766804,0.775612,0.808313,0.772948,0.736368,0.659559,1.314559,1.432507
"2020-06-23 14:00",0.415936,0.770329,0.732088,0.716993,0.737286,0.663445,0.553839,1.186265,1.291125
"2020-06-23 15:00",0.281851,0.739272,0.600961,0.601313,0.673643,0.570497,0.436864,1.021123,1.110507
"2020-06-23 16:00",0.168081,0.612878,0.387923,0.437307,0.537801,0.433661,0.307556,0.780959,0.845357
"2020-06-23 17:00",0.111438,0.48818,0.261002,0.293056,0.410296,0.310485,0.195548,0.599618,0.605844
"2020-06-23 18:00",0.085507,0.329436,0.119357,0.159493,0.265993,0.188741,0.102942,0.414943,0.368935
"2020-06-23 19:00",0.04908,0.19546,0.046189,0.058336,0.147467,0.091798,0.050725,0.24454,0.198192
"2020-06-23 20:00",0.00826,0.00826,0.012409,0.008609,0.008609,0.008728,0.008609,0.01652,0.017218
"2020-06-23 21:00",0,0,0,0,0,0,0,0,0
"2020-06-23 22:00",0,0,0,0,0,0,0,0,0
"2020-06-23 23:00",0,0,0,0,0,0,0,0,0
"2020-06-24 00:00",0,0,0,0,0,0,0,0,0
"2020-06-24 01:00",0,0,0,0,0,0,0,0,0
"2020-06-24 02:00",0,0,0,0,0,0,0,0,0
"2020-06-24 03:00",0.00048,0.00048,0.000498,0.0005,0.0005,0.000507,0.0005,0.00096,0.001
"2020-06-24 04:00",0.023294,0.020676,0.004822,0.021543,0.021543,0.022374,0.023175,0.04397,0.044718
"2020-06-24 05:00",0.05952,0.054287,0.046922,0.057592,0.05656,0.059192,0.06023,0.113807,0.11679
"2020-06-24 06:00",0.11791,0.106413,0.023389,0.115447,0.112578,0.117793,0.119611,0.224323,0.232189
"2020-06-24 07:00",0.186631,0.167431,0.034275,0.185212,0.180087,0.187815,0.190047,0.354062,0.370134
"2020-06-24 08:00",0.243771,0.231734,0.044501,0.249138,0.245194,0.25191,0.251425,0.475505,0.496619
"2020-06-24 09:00",0.278852,0.269442,0.053134,0.287738,0.283883,0.29047,0.288754,0.548294,0.572637
"2020-06-24 10:00",0.319638,0.313012,0.059479,0.332344,0.328661,0.335169,0.332091,0.63265,0.660752
"2020-06-24 11:00",0.337081,0.334203,0.452552,0.352807,0.349808,0.355638,0.351298,0.671284,0.701106
"2020-06-24 12:00",0.334254,0.335362,0.777923,0.35195,0.349966,0.354752,0.349393,0.669616,0.699359
"2020-06-24 13:00",0.33135,0.336518,1.030092,0.350951,0.350109,0.353833,0.347434,0.667868,0.697543
"2020-06-24 14:00",0.306789,0.321725,0.833807,0.3317,0.332547,0.333601,0.324815,0.628514,0.657362
"2020-06-24 15:00",0.254023,0.265236,0.321043,0.272292,0.274061,0.275092,0.268257,0.519259,0.542318
"2020-06-24 16:00",0.190326,0.209236,0.416915,0.209511,0.213779,0.211989,0.20399,0.399562,0.417769
"2020-06-24 17:00",0.139062,0.156192,0.184288,0.152985,0.15831,0.155702,0.148547,0.295254,0.306857
"2020-06-24 18:00",0.081647,0.091432,0.119153,0.087922,0.09219,0.090218,0.08565,0.173079,0.17784
"2020-06-24 19:00",0.041599,0.048386,0.045946,0.043692,0.047821,0.045806,0.043335,0.089985,0.091156
"2020-06-24 20:00",0.006647,0.006647,0.024039,0.006928,0.006928,0.007024,0.006928,0.013294,0.013856
"2020-06-24 21:00",0,0,0,0,0,0,0,0,0
"2020-06-24 22:00",0,0,0,0,0,0,0,0,0
"2020-06-24 23:00",0,0,0,0,0,0,0,0,0
"2020-06-25 00:00",0,0,0,0,0,0,0,0,0
"2020-06-25 01:00",0,0,0,0,0,0,0,0,0
"2020-06-25 02:00",0,0,0,0,0,0,0,0,0
"2020-06-25 03:00",0.000464,0.000464,0.000501,0.000483,0.000483,0.00049,0.000483,0.000928,0.000966
"2020-06-25 04:00",0.024478,0.021446,0.004942,0.022345,0.022345,0.023268,0.024234,0.045924,0.046579
"2020-06-25 05:00",0.068361,0.060799,0.060525,0.06482,0.063337,0.06688,0.068638,0.12916,0.131975
"2020-06-25 06:00",0.114953,0.104132,0.129595,0.112794,0.110092,0.11506,0.116718,0.219085,0.22681
"2020-06-25 07:00",0.164692,0.150782,0.224328,0.1649,0.161184,0.167211,0.168408,0.315474,0.329592
"2020-06-25 08:00",0.210738,0.197506,0.584769,0.214219,0.209885,0.216443,0.216734,0.408244,0.426619
"2020-06-25 09:00",0.250267,0.239198,0.883097,0.257434,0.252901,0.259529,0.258631,0.489465,0.511532
"2020-06-25 10:00",0.275058,0.267736,0.686162,0.285793,0.281727,0.287792,0.285517,0.542794,0.567244
"2020-06-25 11:00",0.291366,0.288122,0.719959,0.305337,0.301967,0.307262,0.303646,0.579488,0.605613
"2020-06-25 12:00",0.279781,0.280876,0.243652,0.295171,0.293183,0.297187,0.292616,0.560657,0.585799
"2020-06-25 13:00",0.275208,0.280594,0.302387,0.292685,0.2918,0.294671,0.289012,0.555802,0.580812
"2020-06-25 14:00",0.253034,0.262478,0.150628,0.271285,0.271815,0.273332,0.266926,0.515512,0.538741
"2020-06-25 15:00",0.210662,0.222003,0.323289,0.227191,0.228976,0.229352,0.223106,0.432665,0.452082
"2020-06-25 16:00",0.160496,0.171599,0.039868,0.173822,0.176324,0.175976,0.170577,0.332095,0.346901
"2020-06-25 17:00",0.108066,0.115786,0.102214,0.11626,0.118657,0.118136,0.114257,0.223852,0.232914
"2020-06-25 18:00",0.063763,0.068182,0.037979,0.067734,0.06966,0.069156,0.066706,0.131945,0.136366
"2020-06-25 19:00",0.026536,0.028017,0.007952,0.02773,0.028631,0.028442,0.027652,0.054553,0.056283
"2020-06-25 20:00",0.001899,0.001899,0.001808,0.001979,0.001979,0.002006,0.001979,0.003798,0.003958
"2020-06-25 21:00",0,0,0,0,0,0,0,0,0
"2020-06-25 22:00",0,0,0,0,0,0,0,0,0
"2020-06-25 23:00",0,0,0,0,0,0,0,0,0
"2020-06-26 00:00",0,0,0,0,0,0,0,0,0
"2020-06-26 01:00",0,0,0,0,0,0,0,0,0
"2020-06-26 02:00",0,0,0,0,0,0,0,0,0
"2020-06-26 03:00",0.002635,0.002635,0.001316,0.002746,0.002746,0.002784,0.002746,0.00527,0.005492
"2020-06-26 04:00",0.233687,0.025853,0.03104,0.026503,0.026503,0.068629,0.155777,0.25954,0.18228
"2020-06-26 05:00",0.464926,0.038894,0.065389,0.121902,0.038949,0.189336,0.337315,0.50382,0.376264
"2020-06-26 06:00",0.69669,0.034799,0.218361,0.296546,0.131132,0.344031,0.536933,0.731489,0.668065
"2020-06-26 07:00",0.872503,0.02781,0.40757,0.499097,0.273263,0.508046,0.712435,0.900313,0.985698
"2020-06-26 08:00",0.678656,0.228256,0.601214,0.522826,0.375333,0.50502,0.608477,0.906912,0.98381
"2020-06-26 09:00",0.429126,0.327022,0.775868,0.415849,0.374051,0.40812,0.426904,0.756148,0.800955
"2020-06-26 10:00",0.269807,0.262854,0.911,0.280359,0.276501,0.282384,0.280101,0.532661,0.556602
"2020-06-26 11:00",0.069502,0.069502,0.989196,0.072437,0.072437,0.073438,0.072437,0.139004,0.144874
"2020-06-26 12:00",0.188302,0.188576,1.006217,0.197157,0.196652,0.199358,0.19651,0.376878,0.393162
"2020-06-26 13:00",0.155949,0.156568,0.954681,0.163208,0.163106,0.165226,0.162785,0.312517,0.325891
"2020-06-26 14:00",0.297908,0.306482,0.849431,0.317363,0.317838,0.320198,0.3134,0.60439,0.631238
"2020-06-26 15:00",0.264819,0.2945,0.696636,0.295993,0.300653,0.297511,0.285289,0.559319,0.585942
"2020-06-26 16:00",0.180072,0.19601,0.508451,0.197082,0.200669,0.199444,0.192419,0.376082,0.393088
"2020-06-26 17:00",0.14814,0.305887,0.305089,0.228625,0.277567,0.237243,0.187662,0.454027,0.465229
"2020-06-26 18:00",0.060229,0.46691,0.121446,0.180498,0.357642,0.22764,0.085764,0.527139,0.443406
"2020-06-26 19:00",0.024483,0.025541,0.039931,0.02557,0.026212,0.026158,0.025514,0.050024,0.051726
"2020-06-26 20:00",0.00199,0.00199,0.010946,0.002074,0.002074,0.002102,0.002074,0.00398,0.004148
"2020-06-26 21:00",0,0,0,0,0,0,0,0,0
"2020-06-26 22:00",0,0,0,0,0,0,0,0,0
"2020-06-26 23:00",0,0,0,0,0,0,0,0,0
"2020-06-27 00:00",0,0,0,0,0,0,0,0,0
"2020-06-27 01:00",0,0,0,0,0,0,0,0,0
"2020-06-27 02:00",0,0,0,0,0,0,0,0,0
"2020-06-27 03:00",0.000482,0.000482,0.001219,0.000502,0.000502,0.000509,0.000502,0.000964,0.001004
"2020-06-27 04:00",0.024347,0.021228,0.030558,0.022117,0.022117,0.023044,0.024055,0.045575,0.046172
"2020-06-27 05:00",0.061651,0.05574,0.063786,0.059214,0.058071,0.060946,0.062208,0.117391,0.120279
"2020-06-27 06:00",0.116505,0.10517,0.216286,0.114057,0.111221,0.116377,0.118179,0.221675,0.2294
"2020-06-27 07:00",0.166008,0.151679,0.399897,0.166048,0.162213,0.168377,0.169672,0.317687,0.331885
"2020-06-27 08:00",0.23844,0.226642,0.584646,0.243673,0.23981,0.246385,0.245917,0.465082,0.485727
"2020-06-27 09:00",0.283613,0.273938,0.745357,0.292611,0.288651,0.295378,0.29366,0.557551,0.582311
"2020-06-27 10:00",0.345374,0.330968,0.884447,0.358207,0.35022,0.35933,0.357677,0.676342,0.707897
"2020-06-27 11:00",0.38192,0.37203,0.947852,0.403044,0.392831,0.401672,0.39795,0.75395,0.790781
"2020-06-27 12:00",0.371172,0.374124,0.953734,0.396689,0.391171,0.396464,0.389643,0.745296,0.780814
"2020-06-27 13:00",0.368652,0.391161,0.907293,0.40878,0.405008,0.405756,0.393356,0.759813,0.798364
"2020-06-27 14:00",0.316743,0.342045,0.805837,0.350426,0.351813,0.350677,0.338716,0.658788,0.690529
"2020-06-27 15:00",0.257949,0.274553,0.658099,0.280032,0.282631,0.282455,0.274036,0.532502,0.556667
"2020-06-27 16:00",0.193849,0.213856,0.477238,0.21385,0.218346,0.216344,0.207989,0.407705,0.426335
"2020-06-27 17:00",0.143044,0.161742,0.288068,0.157887,0.163683,0.160709,0.153024,0.304786,0.316707
"2020-06-27 18:00",0.084831,0.095862,0.122649,0.091608,0.09641,0.094081,0.089033,0.180693,0.185443
"2020-06-27 19:00",0.036794,0.04147,0.046458,0.038582,0.041423,0.04015,0.038334,0.078264,0.079757
"2020-06-27 20:00",0.002019,0.002019,0.007238,0.002105,0.002105,0.002134,0.002105,0.004038,0.00421
"2020-06-27 21:00",0,0,0,0,0,0,0,0,0
"2020-06-27 22:00",0,0,0,0,0,0,0,0,0
"2020-06-27 23:00",0,0,0,0,0,0,0,0,0
"2020-06-28 00:00",0,0,0,0,0,0,0,0,0
"2020-06-28 01:00",0,0,0,0,0,0,0,0,0
"2020-06-28 02:00",0,0,0,0,0,0,0,0,0
"2020-06-28 03:00",0.000459,0.000459,0.001115,0.000479,0.000479,0.000485,0.000479,0.000918,0.000958
"2020-06-28 04:00",0.012975,0.012612,0.030295,0.013144,0.013144,0.013397,0.013369,0.025587,0.026513
"2020-06-28 05:00",0.059576,0.054114,0.064926,0.057427,0.056379,0.059066,0.060197,0.11369,0.116576
"2020-06-28 06:00",0.164338,0.127071,0.214376,0.147017,0.137682,0.151499,0.160591,0.291409,0.298273
"2020-06-28 07:00",0.13724,0.128737,0.400725,0.138893,0.136614,0.140833,0.141046,0.265977,0.27766
"2020-06-28 08:00",0.141178,0.137229,0.590471,0.14552,0.144227,0.147312,0.146272,0.278407,0.290499
"2020-06-28 09:00",0.270027,0.256198,0.754372,0.277169,0.271511,0.279176,0.27867,0.526225,0.550181
"2020-06-28 10:00",0.313629,0.30708,0.878097,0.326071,0.322443,0.328839,0.325833,0.620709,0.648276
"2020-06-28 11:00",0.316344,0.313625,0.955829,0.331065,0.328263,0.333737,0.329671,0.629969,0.657934
"2020-06-28 12:00",0.396651,0.401893,0.970049,0.431068,0.421123,0.426756,0.418409,0.798544,0.839532
"2020-06-28 13:00",0.387016,0.420617,0.912776,0.440086,0.434399,0.433167,0.417006,0.807633,0.851405
"2020-06-28 14:00",0.350567,0.425947,0.817927,0.425932,0.430009,0.418086,0.39099,0.776514,0.820999
"2020-06-28 15:00",0.236482,0.252654,0.666346,0.257375,0.259899,0.259515,0.251528,0.489136,0.511427
"2020-06-28 16:00",0.212164,0.281725,0.487946,0.262228,0.277833,0.264224,0.241826,0.493889,0.519659
"2020-06-28 17:00",0.127174,0.422102,0.291637,0.27144,0.362782,0.285189,0.194608,0.549276,0.55739
"2020-06-28 18:00",0.083324,0.342262,0.122644,0.161853,0.274512,0.192314,0.10127,0.425586,0.375782
"2020-06-28 19:00",0.038248,0.300879,0.044229,0.053006,0.21249,0.111722,0.039099,0.339127,0.251589
"2020-06-28 20:00",0.01924,0.01924,0.008802,0.020052,0.020052,0.020329,0.020052,0.03848,0.040104
"2020-06-28 21:00",0,0,0,0,0,0,0,0,0
"2020-06-28 22:00",0,0,0,0,0,0,0,0,0
"2020-06-28 23:00",0,0,0,0,0,0,0,0,0
"2020-06-29 00:00",0,0,0,0,0,0,0,0,0
"2020-06-29 01:00",0,0,0,0,0,0,0,0,0
"2020-06-29 02:00",0,0,0,0,0,0,0,0,0
"2020-06-29 03:00",0.000594,0.000594,0.000421,0.00062,0.00062,0.000628,0.00062,0.001188,0.00124
"2020-06-29 04:00",0.02756,0.023147,0.031725,0.024115,0.024115,0.025311,0.026848,0.050707,0.050963
"2020-06-29 05:00",0.23729,0.071505,0.067132,0.105446,0.073913,0.132621,0.189694,0.308795,0.263607
"2020-06-29 06:00",0.543297,0.070694,0.20969,0.258083,0.139519,0.292758,0.430479,0.613991,0.569998
"2020-06-29 07:00",0.874858,0.026467,0.417519,0.497837,0.270148,0.506766,0.713022,0.901325,0.98317
"2020-06-29 08:00",0.903629,0.188684,0.499589,0.648648,0.414596,0.617878,0.784679,1.092313,1.199275
"2020-06-29 09:00",0.94923,0.382287,0.491742,0.814568,0.582634,0.751066,0.876105,1.331517,1.458739
"2020-06-29 10:00",0.994509,0.586014,0.63768,0.986371,0.760152,0.89167,0.971605,1.580523,1.731757
"2020-06-29 11:00",0.356135,0.351112,0.479228,0.373671,0.36851,0.375331,0.37111,0.707247,0.73962
"2020-06-29 12:00",0.385046,0.389173,0.616886,0.415359,0.407415,0.412908,0.405279,0.774219,0.812694
"2020-06-29 13:00",0.319379,0.324275,0.714076,0.338225,0.337388,0.340996,0.334854,0.643654,0.672242
"2020-06-29 14:00",0.251952,0.261279,0.571557,0.27009,0.270588,0.272117,0.26576,0.513231,0.536348
"2020-06-29 15:00",0.172481,0.178421,0.51405,0.183773,0.184698,0.18579,0.181623,0.350902,0.366321
"2020-06-29 16:00",0.12205,0.12642,0.370128,0.129787,0.130766,0.131477,0.128504,0.24847,0.25927
"2020-06-29 17:00",0.107378,0.114979,0.20912,0.115493,0.117845,0.117343,0.113509,0.222357,0.231354
"2020-06-29 18:00",0.024503,0.024503,0.120083,0.025538,0.025538,0.025891,0.025538,0.049006,0.051076
"2020-06-29 19:00",0.008331,0.008331,0.051322,0.008683,0.008683,0.008803,0.008683,0.016662,0.017366
"2020-06-29 20:00",0.00191,0.00191,0.0139,0.00199,0.00199,0.002018,0.00199,0.00382,0.00398
"2020-06-29 21:00",0,0,0,0,0,0,0,0,0
"2020-06-29 22:00",0,0,0,0,0,0,0,0,0
"2020-06-29 23:00",0,0,0,0,0,0,0,0,0
"2020-06-30 00:00",0,0,0,0,0,0,0,0,0
"2020-06-30 01:00",0,0,0,0,0,0,0,0,0
"2020-06-30 02:00",0,0,0,0,0,0,0,0,0
"2020-06-30 03:00",0.000361,0.000361,0.000428,0.000376,0.000376,0.000381,0.000376,0.000722,0.000752
"2020-06-30 04:00",0.040864,0.030439,0.027214,0.031703,0.031703,0.034154,0.038145,0.071303,0.069848
"2020-06-30 05:00",0.192419,0.07488,0.075148,0.099766,0.07761,0.119407,0.159607,0.267299,0.237217
"2020-06-30 06:00",0.399102,0.102808,0.138334,0.222426,0.147964,0.245016,0.330674,0.50191,0.478638
"2020-06-30 07:00",0.587396,0.113577,0.211665,0.380617,0.253245,0.386995,0.500967,0.700973,0.754212
"2020-06-30 08:00",0.791246,0.204517,0.273878,0.584036,0.391944,0.559462,0.695657,0.995763,1.087601
"2020-06-30 09:00",0.903582,0.354708,0.349363,0.77246,0.547927,0.710737,0.832045,1.25829,1.379972
"2020-06-30 10:00",0.977789,0.574658,0.362096,0.969385,0.746224,0.875918,0.9549,1.552447,1.701124
"2020-06-30 11:00",0.676363,0.571641,0.387948,0.756643,0.649281,0.694251,0.703489,1.248004,1.35277
"2020-06-30 12:00",0.451854,0.463108,0.382882,0.509671,0.487681,0.494076,0.481856,0.914962,0.969537
"2020-06-30 13:00",0.217854,0.220388,0.379572,0.229833,0.229395,0.232019,0.228083,0.438242,0.457478
"2020-06-30 14:00",0.120542,0.120855,0.350741,0.125883,0.1259,0.127566,0.125738,0.241397,0.251638
"2020-06-30 15:00",0.049227,0.049227,0.261232,0.051306,0.051306,0.052015,0.051306,0.098454,0.102612
"2020-06-30 16:00",0.039352,0.039352,0.20842,0.041013,0.041013,0.04158,0.041013,0.078704,0.082026
"2020-06-30 17:00",0.028365,0.028365,0.138829,0.029563,0.029563,0.029972,0.029563,0.05673,0.059126
"2020-06-30 18:00",0.01739,0.01739,0.085089,0.018124,0.018124,0.018375,0.018124,0.03478,0.036248
"2020-06-30 19:00",0.00787,0.00787,0.032576,0.008202,0.008202,0.008316,0.008202,0.01574,0.016404
"2020-06-30 20:00",0.001788,0.001788,0.001831,0.001864,0.001864,0.00189,0.001864,0.003576,0.003728
"2020-06-30 21:00",0,0,0,0,0,0,0,0,0
"2020-06-30 22:00",0,0,0,0,0,0,0,0,0
"2020-06-30 23:00",0,0,0,0,0,0,0,0,0
"2020-07-01 00:00",0,0,0,0,0,0,0,0,0
"2020-07-01 01:00",0,0,0,0,0,0,0,0,0
"2020-07-01 02:00",0,0,0,0,0,0,0,0,0
"2020-07-01 03:00",0.000633,0.000633,0.00063,0.00066,0.00066,0.000669,0.00066,0.001266,0.00132
"2020-07-01 04:00",0.191697,0.026901,0.030049,0.027704,0.027704,0.059506,0.129329,0.218598,0.157033
"2020-07-01 05:00",0.434263,0.042172,0.059257,0.115728,0.04252,0.178334,0.315722,0.476435,0.358242
"2020-07-01 06:00",0.656834,0.042408,0.207715,0.282526,0.127812,0.326914,0.507353,0.699242,0.635165
"2020-07-01 07:00",0.860652,0.029491,0.388142,0.490057,0.26621,0.498718,0.701471,0.890143,0.967681
"2020-07-01 08:00",0.918773,0.183922,0.590825,0.65615,0.415525,0.624263,0.795912,1.102695,1.211437
"2020-07-01 09:00",0.937322,0.374946,0.783925,0.803372,0.573304,0.740252,0.864412,1.312268,1.437716
"2020-07-01 10:00",0.93721,0.548567,0.915879,0.928688,0.713608,0.838518,0.914784,1.485777,1.628392
"2020-07-01 11:00",0.412462,0.395188,0.323889,0.438348,0.420676,0.432419,0.429617,0.80765,0.850293
"2020-07-01 12:00",0.423208,0.431057,0.340058,0.46838,0.452816,0.458851,0.448753,0.854265,0.901569
"2020-07-01 13:00",0.351929,0.366134,0.336148,0.3824,0.37992,0.382114,0.372567,0.718063,0.752487
"2020-07-01 14:00",0.320303,0.350464,0.321652,0.358129,0.359692,0.357514,0.34408,0.670767,0.703772
"2020-07-01 15:00",0.269112,0.310453,0.252979,0.308419,0.314811,0.308998,0.293411,0.579565,0.608222
"2020-07-01 16:00",0.21289,0.321108,0.202837,0.285949,0.310097,0.287235,0.254079,0.533998,0.564176
"2020-07-01 17:00",0.152504,0.244953,0.125978,0.202496,0.231065,0.208317,0.17826,0.397457,0.409325
"2020-07-01 18:00",0.099945,0.18947,0.075503,0.130066,0.168975,0.14151,0.108946,0.289415,0.277921
"2020-07-01 19:00",0.052141,0.104643,0.030743,0.056905,0.088782,0.069213,0.054191,0.156784,0.142973
"2020-07-01 20:00",0.008243,0.008243,0.001771,0.008591,0.008591,0.008709,0.008591,0.016486,0.017182
"2020-07-01 21:00",0,0,0,0,0,0,0,0,0
"2020-07-01 22:00",0,0,0,0,0,0,0,0,0
"2020-07-01 23:00",0,0,0,0,0,0,0,0,0
"2020-07-02 00:00",0,0,0,0,0,0,0,0,0
"2020-07-02 01:00",0,0,0,0,0,0,0,0,0
"2020-07-02 02:00",0,0,0,0,0,0,0,0,0
"2020-07-02 03:00",0.000325,0.000325,0.000346,0.000338,0.000338,0.000343,0.000338,0.00065,0.000676
"2020-07-02 04:00",0.136715,0.029422,0.031411,0.030451,0.030451,0.051049,0.096471,0.166137,0.126922
"2020-07-02 05:00",0.258801,0.067516,0.073514,0.105025,0.069671,0.136278,0.202785,0.326317,0.272456
"2020-07-02 06:00",0.393484,0.102766,0.208676,0.219512,0.146149,0.2417,0.326061,0.49625,0.47221
"2020-07-02 07:00",0.567263,0.1186,0.396926,0.371158,0.250078,0.377256,0.485442,0.685863,0.73552
"2020-07-02 08:00",0.590291,0.235759,0.534376,0.469779,0.353659,0.456468,0.537179,0.82605,0.890838
"2020-07-02 09:00",0.608466,0.345691,0.787205,0.553042,0.445526,0.525972,0.581548,0.954157,1.027074
"2020-07-02 10:00",0.665242,0.456427,0.975181,0.667398,0.551858,0.621275,0.659948,1.121669,1.211806
"2020-07-02 11:00",0.672085,0.567801,0.5135,0.751264,0.644774,0.68944,0.698756,1.239886,1.34353
"2020-07-02 12:00",0.617252,0.654621,0.472124,0.774679,0.699473,0.708173,0.680129,1.271873,1.379602
"2020-07-02 13:00",0.515801,0.684989,0.497884,0.72385,0.693999,0.667201,0.606421,1.20079,1.30042
"2020-07-02 14:00",0.405655,0.688672,0.400107,0.651055,0.665485,0.607607,0.518984,1.094327,1.184469
"2020-07-02 15:00",0.289505,0.631013,0.352208,0.532741,0.585357,0.509489,0.408579,0.920518,0.993936
"2020-07-02 16:00",0.188296,0.517664,0.292465,0.39138,0.464731,0.388524,0.294237,0.70596,0.758968
"2020-07-02 17:00",0.124025,0.432585,0.178735,0.274603,0.369896,0.288352,0.193511,0.55661,0.563407
"2020-07-02 18:00",0.094114,0.260772,0.104083,0.146254,0.218672,0.166158,0.106809,0.354886,0.325481
"2020-07-02 19:00",0.051631,0.1308,0.051995,0.057618,0.105696,0.075754,0.053584,0.182431,0.15928
"2020-07-02 20:00",0.007357,0.007357,0.008011,0.007668,0.007668,0.007774,0.007668,0.014714,0.015336
"2020-07-02 21:00",0,0,0,0,0,0,0,0,0
"2020-07-02 22:00",0,0,0,0,0,0,0,0,0
"2020-07-02 23:00",0,0,0,0,0,0,0,0,0
"2020-07-03 00:00",0,0,0,0,0,0,0,0,0
"2020-07-03 01:00",0,0,0,0,0,0,0,0,0
"2020-07-03 02:00",0,0,0,0,0,0,0,0,0
"2020-07-03 03:00",0.000527,0.000527,0.000803,0.000549,0.000549,0.000557,0.000549,0.001054,0.001098
"2020-07-03 04:00",0.15621,0.027942,0.030709,0.02887,0.02887,0.053035,0.107612,0.184152,0.136482
"2020-07-03 05:00",0.334269,0.056901,0.070677,0.109014,0.0583,0.153787,0.251057,0.39117,0.309357
"2020-07-03 06:00",0.510665,0.076416,0.197404,0.246989,0.137141,0.279001,0.406403,0.587081,0.543544
"2020-07-03 07:00",0.659826,0.089103,0.338263,0.407247,0.252884,0.414026,0.552827,0.748929,0.805711
"2020-07-03 08:00",0.776744,0.202713,0.487131,0.574047,0.385972,0.549827,0.683112,0.979457,1.069084
"2020-07-03 09:00",0.824099,0.348643,0.566629,0.712083,0.517501,0.659041,0.763616,1.172742,1.281117
"2020-07-03 10:00",0.818919,0.494465,0.691148,0.813078,0.633564,0.738293,0.801514,1.313384,1.435078
"2020-07-03 11:00",0.772161,0.62705,0.771013,0.875004,0.727079,0.786817,0.802194,1.399211,1.529273
"2020-07-03 12:00",0.697678,0.749474,0.858943,0.911134,0.805344,0.815255,0.778532,1.447152,1.583876
"2020-07-03 13:00",0.569598,0.817891,0.781337,0.867511,0.823229,0.781212,0.694703,1.387489,1.517932
"2020-07-03 14:00",0.425153,0.851775,0.692762,0.787555,0.808944,0.719012,0.588108,1.276928,1.397052
"2020-07-03 15:00",0.272048,0.830021,0.595015,0.661266,0.746915,0.620056,0.458088,1.102069,1.205003
"2020-07-03 16:00",0.133488,0.738004,0.447924,0.497516,0.631866,0.488933,0.318946,0.871492,0.950812
"2020-07-03 17:00",0.076127,0.615345,0.279722,0.333261,0.499695,0.355017,0.191171,0.691472,0.690866
"2020-07-03 18:00",0.067423,0.425052,0.121602,0.173486,0.328873,0.214098,0.08855,0.492475,0.417423
"2020-07-03 19:00",0.043701,0.240993,0.050079,0.054859,0.174712,0.098746,0.044983,0.284694,0.219695
"2020-07-03 20:00",0.008726,0.008726,0.005537,0.009094,0.009094,0.00922,0.009094,0.017452,0.018188
"2020-07-03 21:00",0,0,0,0,0,0,0,0,0
"2020-07-03 22:00",0,0,0,0,0,0,0,0,0
