"Klokkeslaet","01_Bibliotek_(gnt_af_51_stk)","02_Doegninstitioner__(gnt_af_50_stk)","03_Daginstitutioner_(gnt_af_160_stk)","04_Folkeskoler_(gnt_af_582_stk)","05_Forsyningsanlaeg_(gnt_af_174_stk)","06_Camping_(Hytter/Telte)","07_Vandvaerk","08_Handel/service_(gnt_af_17_stk)","09_Hospitaler_(gnt_af_32_stk)","10_Hoteller_(gnt_af_7_stk)","11_Hustand_","12_Hustand_","13_Hustand_","14_Boligforening","15_Internatskoler/kursuscentre_(gnt_af_39_stk)","16_IT-Service_(gnt_af_21_stk)","17_Kontorer/administration_(gnt_af_322_stk)","18_Laboratorier_(gnt_af_11_stk)","19_Landmand_Kvaeg_og_maelk","20_Museér,_udstillinger_m_v_(gnt_af_23_stk)","21_Plejehjem_(gnt_af_229_stk)","22_Produktioner_(gnt_af_36_stk)","23_Restauranter_(gnt_af_8_stk)","24_Serverrum_(gnt_af_14_stk)","25_Sportsanlaeg_(gnt_af_135_stk)","26_Supermarkeder_(gnt_af_55_stk)","27_Togstationer_(gnt_af_67_stk)","28_Videregående_uddinstitutioner_(gnt_af_62_stk)","29_Voksenundervisning_(gnt_af_12_stk)","30_Vaerksteder_(gnt_af_23_stk)"
"2020-06-28 20:00",94.84,96.65,72.06,96.21,103.66,26.28,278.44,60.93,384.36,33.46,32.83,0.27,"",5,45.41,310.94,32.32,94.26,32.4,28.68,18.25,78.37,23.85,132.06,26.87,78.96,10.51,222.06,21.21,25.35
"2020-06-28 21:00",78.55,93.69,66.24,93.26,103.75,21.73,212.92,61.34,376.81,31.62,35,0.29,"",5,43.94,307.15,31.2,93.35,41.5,26.31,18.31,84.89,24.07,131.19,22.23,62.8,11.12,217.73,20.78,27.54
"2020-06-28 22:00",75.62,87.2,66.81,86.8,104.9,19.96,294.04,61.7,368.69,24.48,25.99,0.15,"",5,41.46,305.09,30.93,92.32,38.8,24.92,17.78,91.86,19.01,130.33,17.95,60.16,14.51,215.15,18.89,26.37
"2020-06-28 23:00",70.64,85.31,64.43,84.91,99.87,23.48,200.52,62.09,348.56,20.98,18.03,0.15,"",6,40.96,301.69,30.04,91.73,33,25.21,16.29,85.37,11.78,131.36,15.73,61.98,14.74,209.37,16.87,24.73
"2020-06-29 00:00",65.08,82.4,61.45,82.02,96.63,15.34,150.12,59.03,337.69,17.97,14.97,0.13,"",5,36.41,300.53,29.73,92.23,30,25.73,15.93,73.72,7.57,131.22,14.48,65.44,14.35,205.68,15.49,23.76
"2020-06-29 01:00",63.93,76.75,59.24,76.39,96.1,14.26,131.6,58.83,334.47,16.38,13.15,0.14,"",5,33.73,303.21,29.76,92.48,32.7,25.57,15.19,82.26,7.54,130,14.38,71.5,13.5,204.37,14.93,23.3
"2020-06-29 02:00",63.04,74.92,58.76,74.58,92.84,14.33,139.04,57.48,328.4,15.94,14.65,0.25,"",5,34.8,302.9,29.72,92.42,26.3,24.41,15.13,73.69,7.37,129.52,14.5,76.7,9.78,204.45,13.24,25.19
"2020-06-29 03:00",64.71,74.27,59.2,73.93,85.82,13.95,139.32,55.57,330.5,17.52,12.06,0.28,"",5,32.83,301.09,30.15,91.59,32.1,24.36,14.9,76.73,7.66,129.96,14.38,81.28,9.77,204.24,13.58,25.13
"2020-06-29 04:00",69.49,68.81,64.25,68.5,91.1,14.2,235.04,56.71,336.01,15.54,18.3,0.3,"",5,34.26,304.73,31.14,92.99,31,23.98,14.83,83.57,8.19,129.82,14.36,82.89,11.15,207.13,13.56,23.01
"2020-06-29 05:00",84.34,66.58,68.42,66.27,104.39,14.19,149.12,55.65,375.18,19.47,18.5,0.27,"",9,35.09,312.43,33.9,92.76,31.9,24.33,15.93,89.91,9.03,130.47,16.88,86.74,10.3,216.67,13.93,21.21
"2020-06-29 06:00",111.8,88.72,111.09,88.32,116.18,16.66,198.8,68.14,479.65,29.49,19.9,0.97,"",10,47.03,331.31,43.45,95.21,40.5,26.82,23.96,89.91,10.11,132.36,24.14,100.32,10.82,239.14,17.03,29.99
"2020-06-29 07:00",136.35,121.14,147.23,120.58,126.25,15.56,375.2,78.57,590.62,31.89,25.8,0.49,"",13,58.48,359.56,56.94,106.95,42.3,33.4,35.17,97.06,13.91,132.11,27.78,115.99,11.4,280.02,24.1,43.32
"2020-06-29 08:00",174.08,148.35,194.36,147.67,133.6,20.49,276.56,94.51,662.87,32.35,31.75,0.28,"",19,68.31,393.52,68.89,120.83,37.7,46.75,38.2,105.11,18.35,133.83,30.24,116.92,11.91,315.51,30.88,54.7
"2020-06-29 09:00",195.97,163.13,205.76,162.38,135.17,21.16,157.04,94.33,675.29,36.37,30.94,0.25,"",20,70.17,402.65,73.14,130.38,42.2,59.09,41.8,110.39,20.29,133.26,32.46,117.64,12.22,341.37,31.56,59.12
"2020-06-29 10:00",204.39,170.86,226.23,170.07,142.38,19.16,146.08,99.36,694.23,33.57,31.84,0.27,"",20,73.48,410.02,76.17,138.24,34.2,67.61,46.07,124.76,25.71,134.12,34.22,115.73,12.14,354.01,33.65,61.8
"2020-06-29 11:00",206.25,169.69,216.63,168.91,139.31,18.8,244.88,102.05,688.03,36.48,25.54,0.19,"",19,73,408.61,74.29,138.7,33.3,69.56,42.17,122.79,21.51,133.39,33.57,114.71,12.26,352.81,34.74,57.88
"2020-06-29 12:00",205.49,151.39,209.92,150.69,137.46,18.66,212.36,101.64,671.78,32.28,22.43,0.27,"",18,65.86,410.51,73.83,135.82,29,71.42,38.3,114.81,25.46,133.86,32.8,111.14,12.88,348.97,31.94,53.45
"2020-06-29 13:00",204.69,148.34,176.9,147.66,137.41,19.1,164.4,93.61,675.43,32.35,24.48,0.15,"",16,67.44,413.32,68.89,135.91,35.1,72.72,35.5,111.69,20.65,133.75,32.41,110.05,12.98,347.89,28.73,49.61
"2020-06-29 14:00",195.6,119.01,157.16,118.46,127.96,20.37,187.84,85.34,612.05,34.82,23.63,0.17,"",14,63,406.05,59.19,130.57,33.8,71.22,26.12,109.1,18.9,134.37,31.77,109.75,12.34,329.66,23.37,34.73
"2020-06-29 15:00",184.77,106.68,133.6,106.19,120.06,25.26,224.88,81.06,549.77,33.11,23.26,0.14,"",12,61.14,393.04,50.58,123.52,36.3,68.31,23.32,100.99,19.8,134.45,31.83,110.8,12.23,303.35,20.87,29.04
"2020-06-29 16:00",164.68,108.5,97.3,108,114.41,26.22,201.28,76.68,504.7,33.53,28.09,0.15,"",10,62.4,371.34,43.73,110.53,42.3,54.46,22.71,89.21,20.16,135.47,32.31,110.49,12.04,275.8,16.22,24.1
"2020-06-29 17:00",129.17,104.8,77.92,104.32,111.57,28.7,237.28,73.87,450.89,37.13,31.52,0.45,"",8,57.48,346.94,38.55,104.75,33.4,42.29,20.8,100.88,19.79,135.15,30.51,108.73,11.63,253.15,15.44,23.89
"2020-06-29 18:00",96.23,102.13,71.86,101.66,115.24,34.71,387.48,67.25,424.21,40.03,32.36,0.08,"",6,52.33,329.7,34.51,99.82,27.8,33.07,20.92,97.52,21.21,133.07,28.11,105.68,11.16,237.61,14.5,22.67
"2020-06-29 19:00",86.08,104.11,69.02,103.63,108.73,35.33,239.52,65.27,407.92,36.45,29.95,0.14,"",5,51.63,321.43,32.58,95.85,28.4,30.17,20.21,95.49,24.34,131.63,25.39,103.17,11.36,228.54,13.74,21.58
"2020-06-29 20:00",77.78,97.01,69.6,96.56,110.36,28.7,154.84,64.51,387.36,36.51,29.68,0.24,"",5,45.74,308.65,31.57,94.47,28.8,28.69,19.23,88.88,26.07,130.35,23,83.32,12.47,221.46,14.43,24.32
"2020-06-29 21:00",70.69,92.4,67.76,91.98,114.51,28.84,177.48,64.84,375.88,33.76,27.38,0.32,"",6,44.46,305.05,30.6,94.1,37.6,28.55,19.22,84.36,25.58,129.82,20.19,69.18,14.88,217.28,14.13,26.74
"2020-06-29 22:00",69.41,89.94,65.2,89.53,115.28,26.81,184.12,62.87,364.63,29.12,22.32,0.32,"",5,42.93,302.85,30.05,94.23,36.8,26.98,17.57,89.19,23.69,129.42,17.53,65.69,15.62,213.51,14.78,27.57
"2020-06-29 23:00",66.47,86.09,62.53,85.69,112.33,22.85,126.36,61.12,343.47,23.9,17.37,0.27,"",5,40.98,299.38,29.17,94.33,34,26.48,16.26,85.94,16.78,129.88,15.88,63.65,15.23,209.42,13.82,25.2
"2020-06-30 00:00",62.77,80.71,60.56,80.34,106.23,19.42,174.96,57.09,333.21,21.29,15.72,0.25,"",6,35.36,299.15,28.55,93.92,33.6,26.93,15.62,90.76,9.75,129.78,15.24,63.03,14.94,205.03,13.12,26.3
"2020-06-30 01:00",60.7,76.43,58.07,76.08,100.06,18.86,171.84,53.89,324.15,19.77,14.1,0.18,"",5,33.52,297.85,28.41,93.03,34,26.69,15.08,78.77,8.31,128.77,14.72,69.53,14.7,203.13,12.47,26.92
"2020-06-30 02:00",60.39,74.56,57.71,74.22,98.62,17.35,117.76,56.17,322.43,18.09,14.06,0.24,"",6,33.35,294.61,28.26,92.37,29.1,26.69,14.85,88.4,8.17,129.51,14.45,75.13,14.61,200.08,11.27,28.45
"2020-06-30 03:00",62.1,72.37,57.93,72.03,92.56,17.86,175.44,53.83,321.41,17.06,13.66,0.28,"",5,32.2,290.43,28.08,90.82,32,25.48,14.71,73.95,7.95,127.77,14.3,80.2,14.51,198.55,11.05,26.1
"2020-06-30 04:00",61.64,68.17,56.64,67.85,94.04,17.04,159.44,52.2,319.73,16.83,14.25,0.26,"",5,33.14,290.55,27.78,91.78,31.7,25.87,14.48,68.57,8.32,128.3,14.27,80.98,13.21,198.06,10.8,24.97
"2020-06-30 05:00",63.87,63.47,58.3,63.17,90.56,20.41,117,52.71,334.87,18.22,17.84,0.28,"",8,31.83,289.15,27.28,90.6,34.1,25.56,14.48,66.85,8.45,128.45,14.31,83.94,9.84,198.33,10.35,22.55
"2020-06-30 06:00",68.67,70.75,59.6,70.42,90.65,25.69,116.32,50.34,380.93,28.52,20.28,0.26,"",8,36.52,293.82,27.77,91.52,36.7,26.75,18.3,70.12,9.18,128.5,16.52,95.14,9.8,203.57,11.5,22.56
"2020-06-30 07:00",75.17,78.6,62.07,78.24,89.37,22.95,116.2,51.21,402.53,30.96,32.53,0.4,"",8,39.38,296.05,28.46,92.12,34.9,28.4,22.73,76.14,8.67,130.79,21.21,109.81,10.37,208.35,11.32,25.06
"2020-06-30 08:00",97.98,84.34,61.75,83.95,94.01,30.71,200.44,52.07,422.55,27.6,33.92,1.11,"",8,43.39,300.84,29.25,93.11,36.8,33.85,23.12,79.01,10.27,131.96,25.01,111.58,11.08,212.69,10.9,23.8
"2020-06-30 09:00",124.07,92.68,70.58,92.25,98.03,31.26,252.48,50.06,434.8,29.09,26.55,0.22,"",8,45.46,304.09,29.79,95.19,37.6,43.41,25.94,81.05,15.38,134.25,26.85,110.76,11.51,216.19,11.65,21.31
"2020-06-30 10:00",140.77,101.57,81.58,101.1,100.52,27.53,194.64,52.34,446.1,37.14,27.06,0.16,"",8,45.83,309.2,30.61,99.27,30.9,56.62,29.45,80.08,18.72,135.49,28.31,111.62,11.66,220.2,11.68,22.45
"2020-06-30 11:00",144.26,102.97,75.85,102.5,104.88,27.08,241.36,53.43,442.77,37.66,23.49,0.13,"",8,46.5,311.67,31,99.95,31.9,61.87,26.95,80.79,18.16,135.81,28.62,111.44,11.75,222.77,11.56,22.15
"2020-06-30 12:00",144.2,100.13,76.11,99.67,102.47,30.49,175.16,54.67,440.53,35.03,22.57,0.1,"",8,44.8,317.18,30.73,100.41,27.6,62.4,25.59,82.12,19.6,142,28.7,111.03,11.95,224.77,12.28,22.52
"2020-06-30 13:00",137.69,101.03,69.9,100.56,101.61,35.23,117,53.17,434.78,38.1,33.04,0.15,"",8,44.71,318.72,30.4,98.93,34.2,62.93,24.94,82.37,19.03,144.53,28.66,111.42,11.89,225.05,11.91,23.78
"2020-06-30 14:00",98.16,91,64.38,90.58,99.64,33.72,204.72,56.76,424.36,41.67,26.28,0.08,"",8,42.9,322,30.35,100.72,33.5,63.01,20.47,81.94,19.3,145.54,27.52,110.23,11.82,225.57,11.31,24.24
"2020-06-30 15:00",86.59,91.27,65.35,90.85,97.02,32.27,300.32,55.3,419.29,37.66,26.99,0.15,"",8,43.19,321.94,30.3,99.96,38.1,63.33,20.12,86.72,18.15,145.69,26.02,109.08,11.62,221.99,11.36,26.6
"2020-06-30 16:00",78.04,98.57,63.54,98.12,99.35,35.49,198.8,54.71,417.94,35.6,30.92,0.19,"",8,43.98,324.45,29.64,97.94,43.5,54.54,21.14,83.06,18.06,146.92,21.97,105.15,11.61,220.56,11.23,25.27
"2020-06-30 17:00",67.67,99.52,61.57,99.06,100.7,38.55,214.4,52.81,403.08,40.77,31.08,0.16,"",8,44.9,319.98,29.22,95.35,34.8,37.24,19.29,79.3,19.88,146.16,20.2,98.24,11.19,216.95,11.93,23.21
"2020-06-30 18:00",67.34,94.32,59.58,93.89,100.97,38.57,296.68,55.08,397.29,43.37,32.12,0.2,"",6,44.51,318.73,28.89,94.62,33.8,30.89,19.57,76.86,21.32,145.84,19.13,83.81,11.02,214.38,11.17,23.36
"2020-06-30 19:00",66.83,93.21,58.72,92.78,98.15,30.57,217.04,50.68,381.41,45.86,31.76,0.24,"",6,42.23,317.26,28.88,94.06,28.6,28.49,18.8,89.05,21.69,144.39,18.94,70.18,10.82,212.69,11.46,23.64
"2020-06-30 20:00",67.65,87.67,58.14,87.27,97.16,26.01,274.76,53.4,370.42,38.01,25.64,0.13,"",6,41,311.36,28.59,93.66,30.7,27.24,17.66,100.25,22.02,136.8,18.37,63.71,10.45,210.51,10.92,23.57
"2020-06-30 21:00",65.79,85.52,57.37,85.13,96.22,23.92,254.92,52.63,366.48,36.21,24.2,0.22,"",5,41.17,308.3,28.45,91.71,35.8,26.38,17.77,89.69,24.81,132.72,17.53,58.67,11.36,208.31,11.67,24.75
"2020-06-30 22:00",64.26,85.23,59.53,84.84,94.01,24.57,172.56,56.21,360.6,36.12,24.43,0.43,"",6,41.46,304.75,28.71,92.86,37.4,26.29,17.19,71.95,22.9,131.52,16.37,55.12,15.13,207.45,11.96,27.12
"2020-06-30 23:00",62.22,82.73,59.67,82.35,92.44,22.24,165.96,55.03,343.13,31.98,22.93,0.16,"",5,37.84,302.74,28.5,92.68,32.1,25.86,16.07,80.52,15.88,130.75,15.66,54.39,15.31,204.56,12.12,28.06
"2020-07-01 00:00",59.43,78.82,57.59,78.46,92.38,18.72,223.72,52.91,333.72,27.92,15.66,0.1,"",6,34.66,301.68,28.12,92.69,32.5,26.43,15.44,85.01,9.87,131.03,14.9,55.05,14.91,201,11.46,28.59
"2020-07-01 01:00",59.38,76.34,58.06,75.99,87.92,17.44,171.04,54.67,326.02,23.93,14.67,0.13,"",5,33.31,300.99,28.12,92.57,34.1,26.26,15.02,73.29,7.5,130.8,14.63,58.72,14.57,199.15,11.7,29.11
"2020-07-01 02:00",59.49,72.89,56.31,72.55,86.42,17.14,138.96,50.59,323.68,20.26,13.9,0.09,"",6,32.22,300.74,28.14,92.87,29.7,26.27,14.93,67.41,7.76,130.98,14.71,62.76,14.44,199.68,12.39,28.12
"2020-07-01 03:00",61.38,68.82,55.57,68.51,85.47,17.21,136.76,51.79,323.75,20.18,12.66,0.13,"",5,32.74,299.61,28.05,92.93,31.3,25.66,14.79,67.05,7.37,129.38,14.31,71.31,14.42,197.41,11.09,25.25
"2020-07-01 04:00",59.54,66.18,55.51,65.88,85.08,17.38,129.2,50.62,323.99,18.47,14.21,0.14,"",6,31.13,300.85,27.9,92.68,28.6,26.55,14.46,67.82,8.05,128.73,14.21,75.98,13.03,198.19,10.92,24.15
"2020-07-01 05:00",58.53,64.67,53.39,64.37,92.44,17.14,128.68,49.24,335.66,18.5,12.89,0.11,"",8,32.49,299.91,27.38,91.37,29.6,26.75,14.6,68.16,8.76,128.8,14.3,77.37,9.73,198.5,10.66,22.16
"2020-07-01 06:00",58.63,72.4,59.44,72.07,96.83,23.79,128.2,48.69,376.94,28.9,16.32,0.15,"",7,33.86,301.47,27.49,91.19,39.1,27.17,18.92,71.73,8.33,128.9,15.35,80.76,9.69,200.56,10.95,22.2
"2020-07-01 07:00",61.24,78.26,64.24,77.9,98.35,24.78,140.92,51.39,397.76,35.95,23.6,0.14,"",8,38.23,301.93,28.16,92.55,39.1,29.07,24.33,76.19,14.25,129.84,18.49,90.73,10.17,204.47,10.57,23.17
"2020-07-01 08:00",63.3,83.41,60.24,83.03,107.11,31.1,204,52.73,415.01,34.62,26.23,0.8,"",8,40.03,301.6,28.57,93.57,39.4,34,24.06,77.92,18.16,133.24,22.26,95.63,10.57,208.34,10.9,21.87
"2020-07-01 09:00",65.66,93.54,69.63,93.11,110.1,30.28,205.28,52.81,421.13,34.53,34.66,0.17,"",8,43.56,302.92,28.91,96.43,40.9,45.38,26.33,78.82,18.54,133.98,24.53,102.02,10.91,210.7,11.1,21.8
"2020-07-01 10:00",68.38,100.93,75.56,100.47,110.08,27.78,205.24,56.11,430.29,32.77,28.34,0.15,"",8,44.55,309.89,29.59,100.13,34.5,59.12,29.55,80.28,20.45,138.55,26.99,104.16,11.26,212.29,11.22,22.22
"2020-07-01 11:00",67.29,101.73,71.44,101.26,109.39,29.89,213.44,55.18,429.74,34.42,26.82,0.07,"",8,46.07,315.21,30.21,100.02,32.5,65.53,26.96,82.72,18.06,146.27,27.19,105.4,11.35,216.67,10.55,21.81
"2020-07-01 12:00",66.2,101.26,71.52,100.8,109.48,24.46,161.32,56.67,423.08,34.38,24.47,0.13,"",8,43.93,315.99,30.24,101.47,28.3,65.1,25.59,82.7,17.43,145.95,26.72,104.83,11.7,216.87,10.73,21.56
"2020-07-01 13:00",66.56,98.78,69.09,98.33,108.7,26.21,265.04,56.8,426.38,33.4,26.28,0.08,"",8,45.24,316.94,29.92,99.21,30.2,66.21,25.06,82.7,16.81,146.4,26.47,104.47,11.53,217.22,10.98,20.91
"2020-07-01 14:00",66.54,88.77,63.99,88.36,104.59,26.04,226.92,54.23,412.31,32.72,26.42,0.11,"",9,45.48,318.6,30.02,100.26,39.5,65.9,20.38,80.67,17.11,146.18,24.84,104.14,11.38,217.15,10.66,23.26
"2020-07-01 15:00",64.79,88.85,64.14,88.44,97.36,28.29,129.24,53.83,402.83,27.65,24.8,0.13,"",8,44.13,317.38,29.86,98.47,35.8,66.47,20.2,77.75,15.75,145.36,23.18,103.07,11.43,217.08,11.18,24.59
"2020-07-01 16:00",62.92,97.39,61.4,96.94,99.98,28.16,142.28,54.11,402.3,29.46,30.07,0.09,"",8,43.97,317.07,29.35,97.63,40.9,58.51,21.09,75.02,14.5,144.88,19.78,96.59,11.13,214.72,10.53,23.57
"2020-07-01 17:00",62.59,97.9,60.36,97.45,98.51,25.8,249.12,55.45,384.44,28.51,35.53,0.1,"",9,43.19,313.91,28.93,94.63,35.5,37.86,19.36,72.61,16.5,143.44,17.6,80.66,10.86,213.41,10.48,24.5
"2020-07-01 18:00",61.6,98.16,59.48,97.71,98.94,26.88,289.16,52.75,375.9,28.42,36.89,0.19,"",7,42.05,307.42,28.77,92.92,32.5,29.94,19.75,70.07,16.02,137.78,16.95,69.83,10.55,209.01,11.62,23
"2020-07-01 19:00",62.75,95.99,57.15,95.55,99.98,24.77,257.12,54.36,362.78,28.96,34.82,0.5,"",5,41.4,306.22,28.62,93.3,30.6,27.45,18.75,69.78,16.98,133.84,16.13,65.94,10.3,205.76,11,22.83
"2020-07-01 20:00",64,86.7,58.23,86.31,100.11,22.94,304.88,54.4,352.61,22.78,30.36,0.37,"",6,39.81,301.05,28.48,92.2,30.7,27.15,17.7,69.65,17.04,133.4,15.31,63.4,9.97,204.46,11.02,22.38
"2020-07-01 21:00",63.3,85.39,56.84,85,95.39,26.11,222.6,55.15,350.37,17.72,27.92,0.3,"",5,38.36,299.31,28.48,91.29,36,26.37,17.72,74.9,17.08,130.92,15.05,60.78,10.29,202.11,11.74,23.26
"2020-07-01 22:00",62.99,86.25,59.06,85.85,98.18,23.06,209.68,57.53,345.15,18.63,22.91,0.2,"",5,40.87,301.04,28.79,92.31,39.1,26.25,17.12,68.62,15.04,129.63,14.8,59.82,14.2,202.69,10.39,24.6
"2020-07-01 23:00",62.01,82.84,58.55,82.46,92.52,18.51,190.84,57.18,335.04,16.05,17.15,0.14,"",6,38.55,295.36,28.64,92.96,31.3,24.79,16.08,76.49,8.88,130.16,14.61,59.14,14.59,201.23,11.28,24.35
"2020-07-02 00:00",58.55,80.09,59.07,79.72,92.78,16.53,301.08,56.66,327.99,14.87,13.58,0.1,"",5,31.92,291.13,28.41,92.25,30.9,25.92,15.47,80.07,6.77,128.53,14.11,62.33,14.14,197.47,11.31,23.65
"2020-07-02 01:00",59.93,74.9,57.77,74.55,90.9,16.29,164.88,56.98,321.84,14.27,14.04,0.1,"",6,31.98,294.95,28.77,91.87,33.2,24.44,15.05,76.66,6.2,128.55,13.83,66.99,13.48,197.72,12.22,25.15
"2020-07-02 02:00",61.01,75.57,56.81,75.22,88.51,16.88,139.48,56.2,320.45,13.23,11.2,0.15,"",5,30.79,292.97,28.82,90.94,25.2,24.45,14.87,79.09,6.35,125.99,13.91,75.19,9.7,196.88,11.56,24.11
"2020-07-02 03:00",64.72,71.8,57.56,71.47,86.98,14.99,138.88,53.62,319.04,13.23,12.8,0.24,"",6,31.09,295.63,29.3,90.78,31.7,24.04,14.72,66.31,6.34,127.92,13.77,78.82,9.82,197.37,11.28,25.57
"2020-07-02 04:00",69.48,68.19,59.86,67.88,84.13,16.66,134.48,56.49,322.42,13.07,15.6,0.24,"",5,30.94,295.92,30.32,91.5,30.6,23.47,14.43,68.13,7.26,126.98,13.76,80.53,11.18,199.42,11.64,25.15
"2020-07-02 05:00",86.98,63.03,64.92,62.74,85.34,15.31,129.4,53.38,361.83,13.59,17.07,0.3,"",9,31.74,300.57,33.11,91.76,33.5,23.79,15.65,74.84,15.74,126.4,15.84,84.48,9.97,206.71,12.54,24.78
"2020-07-02 06:00",106.82,81,102.31,80.63,90.63,20.68,167.52,60.52,464.87,20.95,18.41,0.35,"",10,44.54,322.21,42.6,94.39,31.9,26.61,23.66,86.37,14.34,128.6,21.19,100.39,10.49,228.85,16.16,36.02
"2020-07-02 07:00",130.64,114.99,139.27,114.46,97.64,17.68,275.64,72.35,566.32,29.69,22.88,0.44,"",12,51.69,352.35,54.86,102.84,36,31.87,35.71,102.57,15.89,131.15,25.25,112.43,11.31,264.33,19.3,49.95
"2020-07-02 08:00",164.34,134.76,162.72,134.15,101.11,21.43,217.8,76.42,641.38,29,24.61,0.88,"",17,66.61,385.76,65.16,117.37,36.6,43.47,38.9,104.51,19.98,132.67,28,114.14,11.78,295.15,24.72,58.54
"2020-07-02 09:00",185.57,156.34,181.98,155.63,103.98,19.82,324.04,82.44,655.22,28.85,20.76,0.19,"",19,63.31,395.48,69.74,122.6,36.5,49.51,41.85,110.49,23.93,133.03,29.56,112.83,11.65,308.28,26.37,59.09
"2020-07-02 10:00",193.85,162.11,197.88,161.37,106.24,20.67,239.84,86.21,666.61,29.59,20.89,0.09,"",20,66.11,402.85,72.74,127.61,30.9,55.06,46.85,113.94,30.32,134.84,31.85,114.34,12.03,323.37,26.82,63.48
"2020-07-02 11:00",193.96,162.56,196.95,161.81,103.84,22.22,151.6,90.23,660.9,32.62,23.65,0.13,"",20,67.08,405.22,71.85,129.82,29.8,56.28,43.89,115.66,24.88,134.65,31.46,113.44,12.17,323.17,26.99,61.05
