Name,Manufacturer,alpha_sc,a_ref,I_L_ref,I_o_ref,R_s,R_sh_ref
Trina_Solar_TSM-275DD05A.051(II),Trina Solar,0.004787,1.63282,9.260427,4.71E-10,0.287513,6236.412109
Trina_Solar_TSM-275DD05A.052(II),Trina Solar,0.004787,1.63282,9.260427,4.71E-10,0.287513,6236.412109
Trina_Solar_TSM-275DD05A.05M(II),Trina Solar,0.004787,1.63282,9.260427,4.71E-10,0.287513,6236.412109
Trina_Solar_TSM-275DD05A.05S(II),Trina Solar,0.004787,1.63282,9.260427,4.71E-10,0.287513,6236.412109
Trina_Solar_TSM-275DD05A.05U(II),Trina Solar,0.004787,1.63282,9.260427,4.71E-10,0.287513,6236.412109
Trina_Solar_TSM-275DD05A.08(II),Trina Solar,0.005022,1.545519,9.30564,1.08E-10,0.331462,546.588501
Trina_Solar_TSM-275DD05A.081(II),Trina Solar,0.004787,1.63282,9.260427,4.71E-10,0.287513,6236.412109
Trina_Solar_TSM-275DD05A.082(II),Trina Solar,0.004787,1.63282,9.260427,4.71E-10,0.287513,6236.412109
Trina_Solar_TSM-275DD05A.08M(II),Trina Solar,0.004787,1.63282,9.260427,4.71E-10,0.287513,6236.412109
Trina_Solar_TSM-275DD05A.08S(II),Trina Solar,0.004787,1.63282,9.260427,4.71E-10,0.287513,6236.412109
Trina_Solar_TSM-275DD05A.08U(II),Trina Solar,0.004787,1.63282,9.260427,4.71E-10,0.287513,6236.412109
Trina_Solar_TSM-275DD05A.10(II),Trina Solar,0.004787,1.63282,9.260427,4.71E-10,0.287513,6236.412109
Trina_Solar_TSM-275DD05A.15(II),Trina Solar,0.004787,1.63282,9.260427,4.71E-10,0.287513,6236.412109
Trina_Solar_TSM-275DD05A.18(II),Trina Solar,0.004787,1.63282,9.260427,4.71E-10,0.287513,6236.412109
Trina_Solar_TSM-275DE05A(II),Trina Solar,0.004787,1.63282,9.260427,4.71E-10,0.287513,6236.45752
Trina_Solar_TSM-275DE05A.08(II),Trina Solar,0.004787,1.63282,9.260427,4.71E-10,0.287513,6236.45752
Trina_Solar_TSM-275DEG5(II),Trina Solar,0.005056,1.564465,9.262193,1.67E-10,0.303668,1282.440552
Trina_Solar_TSM-275DEG5.07(II),Trina Solar,0.005056,1.564465,9.262193,1.67E-10,0.303668,1282.440552
Trina_Solar_TSM-275DEG5.40(II),Trina Solar,0.005056,1.564465,9.262193,1.67E-10,0.303668,1282.440552
Trina_Solar_TSM-275DEG5.47(II),Trina Solar,0.005056,1.564465,9.262193,1.67E-10,0.303668,1282.440552
Trina_Solar_TSM-275PA14,Trina Solar,0.005034,1.937786,8.41431,9.04E-10,0.377283,130.215439
Trina_Solar_TSM-275PA14.05,Trina Solar,0.004195,1.832637,8.418253,2.42E-10,0.405586,120.442963
Trina_Solar_TSM-275PA14.08,Trina Solar,0.004962,1.903323,8.278758,6.36E-10,0.41124,388.332703
Trina_Solar_TSM-275PA14.0x2,Trina Solar,0.005034,1.937786,8.41431,9.04E-10,0.377283,130.215439
Trina_Solar_TSM-275PA14.10,Trina Solar,0.005034,1.937786,8.41431,9.04E-10,0.377283,130.215439
Trina_Solar_TSM-275PA14.18,Trina Solar,0.005034,1.937786,8.41431,9.04E-10,0.377283,130.215439
Trina_Solar_TSM-275PA14.20,Trina Solar,0.005034,1.937786,8.41431,9.04E-10,0.377283,130.215439
Trina_Solar_TSM-275PA14.28,Trina Solar,0.004962,1.903323,8.278758,6.36E-10,0.41124,388.332703
Trina_Solar_TSM-275PD05,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.001,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.002,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.00C,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.00D,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.00M,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.00S,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.00U,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.05,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.051,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.052,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.05C,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.05D,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.05M,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.05S,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.05U,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.08,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.081,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.082,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.08C,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.08D,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.08M,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.08S,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.08U,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.10,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.10C,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.10D,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.15,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.15C,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.15D,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.18,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.18C,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD05.18D,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PD14,Trina Solar,0.005034,1.937786,8.41431,9.04E-10,0.377283,130.215439
Trina_Solar_TSM-275PD14.08,Trina Solar,0.004962,1.903323,8.278758,6.36E-10,0.41124,388.332703
Trina_Solar_TSM-275PD14.0x2,Trina Solar,0.005034,1.937786,8.41431,9.04E-10,0.377283,130.215439
Trina_Solar_TSM-275PD14.10,Trina Solar,0.005034,1.937786,8.41431,9.04E-10,0.377283,130.215439
Trina_Solar_TSM-275PD14.18,Trina Solar,0.005034,1.937786,8.41431,9.04E-10,0.377283,130.215439
Trina_Solar_TSM-275PE05A,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PE05A.08,Trina Solar,0.004782,1.627803,9.444611,4.99E-10,0.298532,324.30954
Trina_Solar_TSM-275PEG5,Trina Solar,0.005791,1.534595,9.346585,1.97E-10,0.201555,285.855194
Trina_Solar_TSM-275PEG5.07,Trina Solar,0.005791,1.534595,9.346585,1.97E-10,0.201555,285.855194
Trina_Solar_TSM-275PEG5.40,Trina Solar,0.005791,1.534595,9.346585,1.97E-10,0.201555,285.855194
Trina_Solar_TSM-275PEG5.47,Trina Solar,0.005791,1.534595,9.346585,1.97E-10,0.201555,285.855194
Trina_Solar_TSM-280DD05A(II),Trina Solar,0.005076,1.553034,9.404061,1.09E-10,0.324571,751.142334
Trina_Solar_TSM-280DD05A.001(II),Trina Solar,0.004834,1.647739,9.351021,4.91E-10,0.27934,2559.224609
Trina_Solar_TSM-280DD05A.002(II),Trina Solar,0.004834,1.647739,9.351021,4.91E-10,0.27934,2559.224609
Trina_Solar_TSM-280DD05A.00M(II),Trina Solar,0.004834,1.647739,9.351021,4.91E-10,0.27934,2559.224609
Trina_Solar_TSM-280DD05A.00S(II),Trina Solar,0.004834,1.647739,9.351021,4.91E-10,0.27934,2559.224609
Trina_Solar_TSM-280DD05A.00U(II),Trina Solar,0.004834,1.647739,9.351021,4.91E-10,0.27934,2559.224609
Trina_Solar_TSM-280DD05A.05(II),Trina Solar,0.005076,1.553034,9.404061,1.09E-10,0.324571,751.142334
Trina_Solar_TSM-280DD05A.051(II),Trina Solar,0.004834,1.647739,9.351021,4.91E-10,0.27934,2559.224609
Trina_Solar_TSM-280DD05A.052(II),Trina Solar,0.004834,1.647739,9.351021,4.91E-10,0.27934,2559.224609
Trina_Solar_TSM-280DD05A.05M(II),Trina Solar,0.004834,1.647739,9.351021,4.91E-10,0.27934,2559.224609
Trina_Solar_TSM-280DD05A.05S(II),Trina Solar,0.004834,1.647739,9.351021,4.91E-10,0.27934,2559.224609
Trina_Solar_TSM-280DD05A.05U(II),Trina Solar,0.004834,1.647739,9.351021,4.91E-10,0.27934,2559.224609
Trina_Solar_TSM-280DD05A.08(II),Trina Solar,0.005076,1.553034,9.404061,1.09E-10,0.324571,751.142334
Trina_Solar_TSM-280DD05A.081(II),Trina Solar,0.004834,1.647739,9.351021,4.91E-10,0.27934,2559.224609
Trina_Solar_TSM-280DD05A.082(II),Trina Solar,0.004834,1.647739,9.351021,4.91E-10,0.27934,2559.224609
Trina_Solar_TSM-280DD05A.08M(II),Trina Solar,0.004834,1.647739,9.351021,4.91E-10,0.27934,2559.224609
Trina_Solar_TSM-280DD05A.08S(II),Trina Solar,0.004834,1.647739,9.351021,4.91E-10,0.27934,2559.224609
Trina_Solar_TSM-280DD05A.08U(II),Trina Solar,0.004834,1.647739,9.351021,4.91E-10,0.27934,2559.224609
Trina_Solar_TSM-280DD05A.10(II),Trina Solar,0.004834,1.647739,9.351021,4.91E-10,0.27934,2559.224609
Trina_Solar_TSM-280DD05A.15(II),Trina Solar,0.004834,1.647739,9.351021,4.91E-10,0.27934,2559.224609
Trina_Solar_TSM-280DD05A.18(II),Trina Solar,0.004834,1.647739,9.351021,4.91E-10,0.27934,2559.224609
Trina_Solar_TSM-280DE05A(II),Trina Solar,0.004834,1.647739,9.351021,4.91E-10,0.27934,2559.224609
Trina_Solar_TSM-280DE05A.08(II),Trina Solar,0.004834,1.647739,9.351021,4.91E-10,0.27934,2559.224609
Trina_Solar_TSM-280DEG5(II),Trina Solar,0.005105,1.578643,9.352788,1.74E-10,0.295547,991.363647
Trina_Solar_TSM-280DEG5.07(II),Trina Solar,0.005105,1.578643,9.352788,1.74E-10,0.295547,991.363647
Trina_Solar_TSM-280DEG5.40(II),Trina Solar,0.005105,1.578643,9.352788,1.74E-10,0.295547,991.363647
Trina_Solar_TSM-280DEG5.47(II),Trina Solar,0.005105,1.578643,9.352788,1.74E-10,0.295547,991.363647
Trina_Solar_TSM-280PA14,Trina Solar,0.00507,1.936697,8.469284,8.86E-10,0.35638,156.15744
Trina_Solar_TSM-280PA14.05,Trina Solar,0.004225,1.831773,8.472823,2.37E-10,0.384304,142.28006
Trina_Solar_TSM-280PA14.08,Trina Solar,0.004998,1.918771,8.338885,7.32E-10,0.360283,337.752106
Trina_Solar_TSM-280PA14.0x2,Trina Solar,0.00507,1.936697,8.469284,8.86E-10,0.35638,156.15744
Trina_Solar_TSM-280PA14.10,Trina Solar,0.00507,1.936697,8.469284,8.86E-10,0.35638,156.15744
Trina_Solar_TSM-280PA14.18,Trina Solar,0.00507,1.936697,8.469284,8.86E-10,0.35638,156.15744
Trina_Solar_TSM-280PA14.20,Trina Solar,0.00507,1.936697,8.469284,8.86E-10,0.35638,156.15744
Trina_Solar_TSM-280PA14.28,Trina Solar,0.004998,1.918771,8.338885,7.32E-10,0.360283,337.752106
Trina_Solar_TSM-280PD05.05,Trina Solar,0.004051,1.474052,9.402282,5.21E-11,0.261012,1075.03125
Trina_Solar_TSM-280PD05.08,Trina Solar,0.00345,1.489762,9.401901,6.85E-11,0.257233,1271.311401
Trina_Solar_TSM-280PD05.18,Trina Solar,0.003478,1.491112,9.40187,7.01E-11,0.256909,1291.56958
Trina_Solar_TSM-280PD14,Trina Solar,0.00507,1.936697,8.469284,8.86E-10,0.35638,156.15744
Trina_Solar_TSM-280PD14.08,Trina Solar,0.004998,1.918771,8.338885,7.32E-10,0.360283,337.752106
Trina_Solar_TSM-280PD14.0x2,Trina Solar,0.00507,1.936697,8.469284,8.86E-10,0.35638,156.15744
Trina_Solar_TSM-280PD14.10,Trina Solar,0.00507,1.936697,8.469284,8.86E-10,0.35638,156.15744
Trina_Solar_TSM-280PD14.18,Trina Solar,0.00507,1.936697,8.469284,8.86E-10,0.35638,156.15744
Trina_Solar_TSM-285DD05A(II),Trina Solar,0.005103,1.561021,9.551446,1.10E-10,0.329425,452.651001
Trina_Solar_TSM-285DD05A.001(II),Trina Solar,0.004886,1.661004,9.550456,5.02E-10,0.294257,471.508759
Trina_Solar_TSM-285DD05A.002(II),Trina Solar,0.004886,1.661004,9.550456,5.02E-10,0.294257,471.508759
Trina_Solar_TSM-285DD05A.00M(II),Trina Solar,0.004886,1.661004,9.550456,5.02E-10,0.294257,471.508759
Trina_Solar_TSM-285DD05A.00S(II),Trina Solar,0.004886,1.661004,9.550456,5.02E-10,0.294257,471.508759
Trina_Solar_TSM-285DD05A.00U(II),Trina Solar,0.004886,1.661004,9.550456,5.02E-10,0.294257,471.508759
Trina_Solar_TSM-285DD05A.05(II),Trina Solar,0.005103,1.561021,9.551446,1.10E-10,0.329425,452.651001
Trina_Solar_TSM-285DD05A.051(II),Trina Solar,0.004886,1.661004,9.550456,5.02E-10,0.294257,471.508759
Trina_Solar_TSM-285DD05A.052(II),Trina Solar,0.004886,1.661004,9.550456,5.02E-10,0.294257,471.508759
Trina_Solar_TSM-285DD05A.05M(II),Trina Solar,0.004886,1.661004,9.550456,5.02E-10,0.294257,471.508759
Trina_Solar_TSM-285DD05A.05S(II),Trina Solar,0.004886,1.661004,9.550456,5.02E-10,0.294257,471.508759
Trina_Solar_TSM-285DD05A.05U(II),Trina Solar,0.004886,1.661004,9.550456,5.02E-10,0.294257,471.508759
Trina_Solar_TSM-285DD05A.08(II),Trina Solar,0.005103,1.561021,9.551446,1.10E-10,0.329425,452.651001
Trina_Solar_TSM-285DD05A.081(II),Trina Solar,0.004886,1.661004,9.550456,5.02E-10,0.294257,471.508759
Trina_Solar_TSM-285DD05A.082(II),Trina Solar,0.004886,1.661004,9.550456,5.02E-10,0.294257,471.508759
Trina_Solar_TSM-285DD05A.08M(II),Trina Solar,0.004886,1.661004,9.550456,5.02E-10,0.294257,471.508759
Trina_Solar_TSM-285DD05A.08S(II),Trina Solar,0.004886,1.661004,9.550456,5.02E-10,0.294257,471.508759
Trina_Solar_TSM-285DD05A.08U(II),Trina Solar,0.004886,1.661004,9.550456,5.02E-10,0.294257,471.508759
Trina_Solar_TSM-285DD05A.10(II),Trina Solar,0.004886,1.661004,9.550456,5.02E-10,0.294257,471.508759
Trina_Solar_TSM-285DD05A.15(II),Trina Solar,0.004886,1.661004,9.550456,5.02E-10,0.294257,471.508759
Trina_Solar_TSM-285DD05A.18(II),Trina Solar,0.004886,1.661004,9.550456,5.02E-10,0.294257,471.508759
