rid,gen_name,country,date,month,year,period,output,capacity_ofgem,capacity_ref,capacity_is,cap_mw,days_month,max_output,load_factor,start,smonth,syear,speriod,mage,yage,decc_wind,nasa_wind,nasa_LF,performance,WC_LF
R00189RQEN,The Hollies,EN,2010-02,2,2010,362,325,2600,,,2.6,28,1747.2,18.60119,2008-06,6,2008,342,20,1,3.314411,6.905458,29.586289,0.62871,21.438025
R00189RQEN,The Hollies,EN,2010-03,3,2010,363,383,2600,,,2.6,31,1934.4,19.799421,2008-06,6,2008,342,21,1,4.416969,7.344787,32.435739,0.61042,20.814365
R00189RQEN,The Hollies,EN,2010-04,4,2010,364,295,2600,,,2.6,30,1872,15.758547,2008-06,6,2008,342,22,1,4.065088,6.275088,23.952429,0.65791,22.433699
R00189RQEN,The Hollies,EN,2010-05,5,2010,365,247,2600,,,2.6,31,1934.4,12.768817,2008-06,6,2008,342,23,1,3.459742,5.854577,21.290666,0.599738,20.450125
R00189RQEN,The Hollies,EN,2010-06,6,2010,366,174,2600,,,2.6,30,1872,9.294872,2008-06,6,2008,342,24,1,3.373418,5.034174,15.303915,0.607353,20.709785
R00189RQEN,The Hollies,EN,2010-07,7,2010,367,186,2600,,,2.6,31,1934.4,9.615385,2008-06,6,2008,342,25,2,4.633858,6.357243,23.661596,0.406371,13.856614
R00189RQEN,The Hollies,EN,2010-08,8,2010,368,362,2600,,,2.6,31,1934.4,18.713813,2008-06,6,2008,342,26,2,3.894036,7.225595,31.558042,0.592997,20.220268
R00189RQEN,The Hollies,EN,2010-09,9,2010,369,372,2600,,,2.6,30,1872,19.871795,2008-06,6,2008,342,27,2,4.37962,7.53954,34.853065,0.570159,19.441528
R00189RQEN,The Hollies,EN,2010-10,10,2010,370,440,2600,,,2.6,31,1934.4,22.746071,2008-06,6,2008,342,28,2,4.502212,8.258269,40.185745,0.566023,19.300497
R00189RQEN,The Hollies,EN,2010-11,11,2010,371,518,2600,,,2.6,30,1872,27.67094,2008-06,6,2008,342,29,2,4.594195,8.5656,42.07534,0.657652,22.424902
R00189RQEN,The Hollies,EN,2010-12,12,2010,372,363,2600,,,2.6,31,1934.4,18.765509,2008-06,6,2008,342,30,2,3.182919,6.967324,30.638395,0.612483,20.88471
R00189RQEN,The Hollies,EN,2011-01,1,2011,373,524,2600,,,2.6,31,1934.4,27.088503,2008-06,6,2008,342,31,2,3.98144,8.070481,38.333851,0.706647,24.095555
R00189RQEN,The Hollies,EN,2011-02,2,2011,374,556,2600,,,2.6,28,1747.2,31.822344,2008-06,6,2008,342,32,2,5.019229,8.83224,42.122679,0.755468,25.760274
R00189RQEN,The Hollies,EN,2011-03,3,2011,375,259,2600,,,2.6,31,1934.4,13.389165,2008-06,6,2008,342,33,2,3.678792,5.7734,21.199084,0.631592,21.536297
R00189RQEN,The Hollies,EN,2011-04,4,2011,376,389,2600,,,2.6,30,1872,20.779915,2008-06,6,2008,342,34,2,4.02203,6.654357,28.208134,0.736664,25.119087
R00189RQEN,The Hollies,EN,2011-05,5,2011,377,463,2600,,,2.6,31,1934.4,23.93507,2008-06,6,2008,342,35,2,5.717021,8.119339,38.341938,0.624253,21.286048
R00189RQEN,The Hollies,EN,2011-06,6,2011,378,188,2600,,,2.6,30,1872,10.042735,2008-06,6,2008,342,36,2,3.959267,6.415422,24.545212,0.409153,13.951476
R00189RQEN,The Hollies,EN,2011-07,7,2011,379,247,2600,,,2.6,31,1934.4,12.768817,2008-06,6,2008,342,37,3,3.470597,6.109435,23.166682,0.551172,18.794101
R00189RQEN,The Hollies,EN,2011-08,8,2011,380,249,2600,,,2.6,31,1934.4,12.872208,2008-06,6,2008,342,38,3,3.698547,6.098551,22.407733,0.574454,19.587981
R00189RQEN,The Hollies,EN,2011-09,9,2011,381,498,2600,,,2.6,30,1872,26.602564,2008-06,6,2008,342,39,3,5.325683,8.320215,39.893917,0.666833,22.73796
R00189RQEN,The Hollies,EN,2011-10,10,2011,382,525,2600,,,2.6,31,1934.4,27.140199,2008-06,6,2008,342,40,3,5.407686,8.758822,44.060717,0.615973,21.003713
R00189RQEN,The Hollies,EN,2011-11,11,2011,383,485,2600,,,2.6,30,1872,25.90812,2008-06,6,2008,342,41,3,5.092949,8.190311,38.417903,0.674376,22.995164
R00189RQEN,The Hollies,EN,2011-12,12,2011,384,818,2600,,,2.6,31,1934.4,42.287014,2008-06,6,2008,342,42,3,6.399998,10.894046,60.976196,0.6935,23.647262
R00189RQEN,The Hollies,EN,2012-01,1,2012,385,532,2600,,,2.6,31,1934.4,27.502068,2008-06,6,2008,342,43,3,5.477496,9.312149,46.942381,0.585869,19.977214
R00189RQEN,The Hollies,EN,2012-02,2,2012,386,454,2600,,,2.6,29,1809.6,25.088417,2008-06,6,2008,342,44,3,4.610451,7.704386,36.492796,0.68749,23.442331
R00189RQEN,The Hollies,EN,2012-03,3,2012,387,275,2600,,,2.6,31,1934.4,14.216294,2008-06,6,2008,342,45,3,3.895733,5.901889,22.514614,0.631425,21.530602
R00189RQEN,The Hollies,EN,2012-04,4,2012,388,427,2600,,,2.6,30,1872,22.809829,2008-06,6,2008,342,46,3,4.209853,7.087791,30.913899,0.73785,25.159528
R00189RQEN,The Hollies,EN,2012-05,5,2012,389,359,2600,,,2.6,31,1934.4,18.558726,2008-06,6,2008,342,47,3,3.815892,6.542268,26.850669,0.691183,23.568256
R00189RQEN,The Hollies,EN,2012-06,6,2012,390,460,2600,,,2.6,30,1872,24.57265,2008-06,6,2008,342,48,3,4.085563,7.666705,36.060549,0.681428,23.235626
R00189RQEN,The Hollies,EN,2012-07,7,2012,391,213,2600,,,2.6,31,1934.4,11.011166,2008-06,6,2008,342,49,4,3.656311,5.711713,20.111503,0.547506,18.669096
R00189RQEN,The Hollies,EN,2012-08,8,2012,392,260,2600,,,2.6,31,1934.4,13.44086,2008-06,6,2008,342,50,4,3.802568,6.221301,24.537613,0.547766,18.677962
R00189RQEN,The Hollies,EN,2012-09,9,2012,393,409,2600,,,2.6,30,1872,21.848291,2008-06,6,2008,342,51,4,4.75182,7.921104,37.156874,0.588001,20.049912
R00189RQEN,The Hollies,EN,2012-10,10,2012,394,354,2600,,,2.6,31,1934.4,18.300248,2008-06,6,2008,342,52,4,3.672002,7.468123,34.101604,0.536639,18.298548
R00189RQEN,The Hollies,EN,2012-11,11,2012,395,354,2600,,,2.6,30,1872,18.910256,2008-06,6,2008,342,53,4,4.309707,8.316287,40.093822,0.47165,16.082525
R00189RQWA,Solutia UK Ltd (NWDL),WA,2009-11,11,2009,359,58,5000,,,5,30,3600,,2009-11,11,2009,359,0,0,6.02898,10.798161,71.174824,,
R00189RQWA,Solutia UK Ltd (NWDL),WA,2009-12,12,2009,360,703,5000,,,5,31,3720,18.897849,2009-11,11,2009,359,1,0,3.902679,7.97842,49.721464,0.380074,16.443241
R00189RQWA,Solutia UK Ltd (NWDL),WA,2010-01,1,2010,361,518,5000,,,5,31,3720,13.924731,2009-11,11,2009,359,2,0,4.052536,7.234317,42.100485,0.33075,14.309324
R00189RQWA,Solutia UK Ltd (NWDL),WA,2010-02,2,2010,362,511,5000,,,5,28,3360,15.208333,2009-11,11,2009,359,3,0,3.314411,7.054194,41.251472,0.368674,15.95004
R00189RQWA,Solutia UK Ltd (NWDL),WA,2010-03,3,2010,363,701,5000,,,5,31,3720,18.844086,2009-11,11,2009,359,4,0,4.416969,7.325935,43.757765,0.430646,18.631151
R00189RQWA,Solutia UK Ltd (NWDL),WA,2010-04,4,2010,364,537,5000,,,5,30,3600,14.916667,2009-11,11,2009,359,5,0,4.065088,6.294164,33.898311,0.440042,19.037653
R00189RQWA,Solutia UK Ltd (NWDL),WA,2010-05,5,2010,365,374,5000,,,5,31,3720,10.053763,2009-11,11,2009,359,6,0,3.459742,5.454131,25.564526,0.39327,17.014143
R00189RQWA,Solutia UK Ltd (NWDL),WA,2010-06,6,2010,366,330,5000,,,5,30,3600,9.166667,2009-11,11,2009,359,7,0,3.373418,5.297992,23.251756,0.394235,17.055892
R00189RQWA,Solutia UK Ltd (NWDL),WA,2010-07,7,2010,367,632,5000,,,5,31,3720,16.989247,2009-11,11,2009,359,8,0,4.633858,6.897817,38.322825,0.443319,19.179426
R00189RQWA,Solutia UK Ltd (NWDL),WA,2010-08,8,2010,368,556,5000,,,5,31,3720,14.946237,2009-11,11,2009,359,9,0,3.894036,6.854618,37.982322,0.393505,17.02431
R00189RQWA,Solutia UK Ltd (NWDL),WA,2010-09,9,2010,369,588,5000,,,5,30,3600,16.333333,2009-11,11,2009,359,10,0,4.37962,7.09615,40.673453,0.401572,17.373315
R00189RQWA,Solutia UK Ltd (NWDL),WA,2010-10,10,2010,370,780,5000,,,5,31,3720,20.967742,2009-11,11,2009,359,11,0,4.502212,7.665993,47.091481,0.445256,19.263227
R00189RQWA,Solutia UK Ltd (NWDL),WA,2010-11,11,2010,371,848,5000,,,5,30,3600,23.555556,2009-11,11,2009,359,12,0,4.594195,7.818819,45.155485,0.521654,22.568454
R00189RQWA,Solutia UK Ltd (NWDL),WA,2010-12,12,2010,372,480,5000,,,5,31,3720,12.903226,2009-11,11,2009,359,13,1,3.182919,6.569492,36.194367,0.356498,15.423267
R00189RQWA,Solutia UK Ltd (NWDL),WA,2011-01,1,2011,373,860,5000,,,5,31,3720,23.11828,2009-11,11,2009,359,14,1,3.98144,7.501955,44.101455,0.524207,22.678905
R00189RQWA,Solutia UK Ltd (NWDL),WA,2011-02,2,2011,374,882,5000,,,5,28,3360,26.25,2009-11,11,2009,359,15,1,5.019229,8.612157,52.980141,0.495469,21.435606
R00189RQWA,Solutia UK Ltd (NWDL),WA,2011-03,3,2011,375,464,5000,,,5,31,3720,12.473118,2009-11,11,2009,359,16,1,3.678792,5.940985,28.805967,0.433005,18.733209
R00189RQWA,Solutia UK Ltd (NWDL),WA,2011-04,4,2011,376,529,5000,,,5,30,3600,14.694444,2009-11,11,2009,359,17,1,4.02203,6.238223,32.500884,0.452124,19.560359
R00189RQWA,Solutia UK Ltd (NWDL),WA,2011-05,5,2011,377,1070,5000,,,5,31,3720,28.763441,2009-11,11,2009,359,18,1,5.717021,8.80057,58.75774,0.489526,21.178492
R00189RQWA,Solutia UK Ltd (NWDL),WA,2011-06,6,2011,378,650,5000,,,5,30,3600,18.055556,2009-11,11,2009,359,19,1,3.959267,7.039339,40.603895,0.444675,19.238091
R00189RQWA,Solutia UK Ltd (NWDL),WA,2011-07,7,2011,379,440,5000,,,5,31,3720,11.827957,2009-11,11,2009,359,20,1,3.470597,5.702985,27.899139,0.423954,18.341633
R00189RQWA,Solutia UK Ltd (NWDL),WA,2011-08,8,2011,380,395,5000,,,5,31,3720,10.61828,2009-11,11,2009,359,21,1,3.698547,6.066686,30.324938,0.35015,15.148631
R00189RQWA,Solutia UK Ltd (NWDL),WA,2011-09,9,2011,381,890,5000,,,5,30,3600,24.722222,2009-11,11,2009,359,22,1,5.325683,8.365099,52.357925,0.472177,20.427918
R00189RQWA,Solutia UK Ltd (NWDL),WA,2011-10,10,2011,382,1018,5000,,,5,31,3720,27.365591,2009-11,11,2009,359,23,1,5.407686,8.527741,53.990419,0.50686,21.928417
R00189RQWA,Solutia UK Ltd (NWDL),WA,2011-11,11,2011,383,848,5000,,,5,30,3600,23.555556,2009-11,11,2009,359,24,1,5.092949,8.228439,51.019975,0.461693,19.974346
R00189RQWA,Solutia UK Ltd (NWDL),WA,2011-12,12,2011,384,1238,5000,,,5,31,3720,33.27957,2009-11,11,2009,359,25,2,6.399998,10.366473,72.571743,0.458575,19.839451
R00189RQWA,Solutia UK Ltd (NWDL),WA,2012-01,1,2012,385,823,5000,,,5,31,3720,22.123656,2009-11,11,2009,359,26,2,5.477496,9.151195,58.525634,0.378017,16.354249
R00189RQWA,Solutia UK Ltd (NWDL),WA,2012-02,2,2012,386,502,5000,,,5,29,3480,14.425287,2009-11,11,2009,359,27,2,4.610451,6.707387,38.946459,0.370388,16.024193
R00189RQWA,Solutia UK Ltd (NWDL),WA,2012-03,3,2012,387,388,5000,,,5,31,3720,10.430108,2009-11,11,2009,359,28,2,3.895733,5.951596,29.497296,0.353595,15.297673
R00189RQWA,Solutia UK Ltd (NWDL),WA,2012-04,4,2012,388,784,5000,,,5,30,3600,21.777778,2009-11,11,2009,359,29,2,4.209853,7.51,44.444934,0.489995,21.198782
R00189RQWA,Solutia UK Ltd (NWDL),WA,2012-05,5,2012,389,575,5000,,,5,31,3720,15.456989,2009-11,11,2009,359,30,2,3.815892,6.106837,32.38298,0.477318,20.650334
R00189RQWA,Solutia UK Ltd (NWDL),WA,2012-06,6,2012,390,980,5000,,,5,30,3600,27.222222,2009-11,11,2009,359,31,2,4.085563,7.700704,44.987665,0.605104,26.178773
R00189RQWA,Solutia UK Ltd (NWDL),WA,2012-07,7,2012,391,532,5000,,,5,31,3720,14.301075,2009-11,11,2009,359,32,2,3.656311,6.313642,33.554591,0.426203,18.438932
R00189RQWA,Solutia UK Ltd (NWDL),WA,2012-08,8,2012,392,511,5000,,,5,31,3720,13.736559,2009-11,11,2009,359,33,2,3.802568,6.896847,39.639237,0.346539,14.992408
R00189RQWA,Solutia UK Ltd (NWDL),WA,2012-09,9,2012,393,513,5000,,,5,30,3600,14.25,2009-11,11,2009,359,34,2,4.75182,7.182546,42.115072,0.338359,14.638514
R00189RQWA,Solutia UK Ltd (NWDL),WA,2012-10,10,2012,394,709,5000,,,5,31,3720,19.05914,2009-11,11,2009,359,35,2,3.672002,7.33761,43.72249,0.435912,18.858975
R00189RQWA,Solutia UK Ltd (NWDL),WA,2012-11,11,2012,395,739,5000,,,5,30,3600,20.527778,2009-11,11,2009,359,36,2,4.309707,7.508984,44.920971,0.456975,19.77023
R00190RQEN,Westmill,EN,2008-02,2,2008,338,319,6500,,,6.5,29,4524,,2008-02,2,2008,338,0,0,5.571793,7.313084,37.620552,,
R00190RQEN,Westmill,EN,2008-03,3,2008,339,1519,6500,,,6.5,31,4836,31.410256,2008-02,2,2008,338,1,0,5.955981,8.793547,49.486122,0.634729,21.38099
R00190RQEN,Westmill,EN,2008-04,4,2008,340,914,6500,,,6.5,30,4680,19.529915,2008-02,2,2008,338,2,0,4.430293,6.618472,31.719007,0.615716,20.740533
R00190RQEN,Westmill,EN,2008-05,5,2008,341,679,6500,,,6.5,31,4836,14.040529,2008-02,2,2008,338,3,0,3.75529,5.814844,23.959613,0.586008,19.739812
R00190RQEN,Westmill,EN,2008-06,6,2008,342,722,6500,,,6.5,30,4680,15.42735,2008-02,2,2008,338,4,0,4.374321,6.001962,26.754048,0.576636,19.424114
R00190RQEN,Westmill,EN,2008-07,7,2008,343,737,6500,,,6.5,31,4836,15.239868,2008-02,2,2008,338,5,0,4.242263,6.676308,32.13273,0.474279,15.976195
R00190RQEN,Westmill,EN,2008-08,8,2008,344,1003,6500,,,6.5,31,4836,20.740281,2008-02,2,2008,338,6,0,4.348599,7.097734,36.35047,0.570564,19.219577
R00190RQEN,Westmill,EN,2008-09,9,2008,345,684,6500,,,6.5,30,4680,14.615385,2008-02,2,2008,338,7,0,3.751843,6.060201,28.597672,0.511069,17.215475
R00190RQEN,Westmill,EN,2008-10,10,2008,346,1160,6500,,,6.5,31,4836,23.986766,2008-02,2,2008,338,8,0,5.582134,7.643279,40.495775,0.592328,19.952703
R00190RQEN,Westmill,EN,2008-11,11,2008,347,1171,6500,,,6.5,30,4680,25.021368,2008-02,2,2008,338,9,0,4.933625,7.888262,43.876772,0.570265,19.209505
R00190RQEN,Westmill,EN,2008-12,12,2008,348,912,6500,,,6.5,31,4836,18.858561,2008-02,2,2008,338,10,0,4.308215,6.711185,33.506169,0.562838,18.959325
R00190RQEN,Westmill,EN,2009-01,1,2009,349,1142,6500,,,6.5,31,4836,23.614557,2008-02,2,2008,338,11,0,5.176546,7.485011,40.66651,0.580688,19.560607
R00190RQEN,Westmill,EN,2009-02,2,2009,350,507,6500,,,6.5,28,4368,11.607143,2008-02,2,2008,338,12,0,3.975009,6.18368,27.93147,0.415558,13.998165
R00190RQEN,Westmill,EN,2009-03,3,2009,351,1033,6500,,,6.5,31,4836,21.360629,2008-02,2,2008,338,13,1,5.274753,6.821926,34.751726,0.614664,20.705096
R00190RQEN,Westmill,EN,2009-04,4,2009,352,477,6500,,,6.5,30,4680,10.192308,2008-02,2,2008,338,14,1,4.192259,5.530291,23.294812,0.437536,14.738499
R00190RQEN,Westmill,EN,2009-05,5,2009,353,1203,6500,,,6.5,31,4836,24.875931,2008-02,2,2008,338,15,1,5.104729,7.075338,37.575696,0.662022,22.300361
R00190RQEN,Westmill,EN,2009-06,6,2009,354,340,6500,,,6.5,30,4680,7.264957,2008-02,2,2008,338,16,1,3.48068,4.71136,15.917152,0.456423,15.374712
R00190RQEN,Westmill,EN,2009-07,7,2009,355,968,6500,,,6.5,31,4836,20.016543,2008-02,2,2008,338,17,1,4.432556,7.249544,37.301528,0.536615,18.075998
R00190RQEN,Westmill,EN,2009-08,8,2009,356,757,6500,,,6.5,31,4836,15.653433,2008-02,2,2008,338,18,1,4.935631,6.48411,30.504176,0.513157,17.28581
R00190RQEN,Westmill,EN,2009-09,9,2009,357,772,6500,,,6.5,30,4680,16.495726,2008-02,2,2008,338,19,1,4.404313,6.546596,31.118499,0.530094,17.856336
R00190RQEN,Westmill,EN,2009-10,10,2009,358,562,6500,,,6.5,31,4836,11.621175,2008-02,2,2008,338,20,1,4.379311,6.293218,29.916494,0.388454,13.085161
R00190RQEN,Westmill,EN,2009-11,11,2009,359,1941,6500,,,6.5,30,4680,41.474359,2008-02,2,2008,338,21,1,6.02898,9.686418,59.046843,0.702398,23.660435
R00190RQEN,Westmill,EN,2009-12,12,2009,360,1010,6500,,,6.5,31,4836,20.885029,2008-02,2,2008,338,22,1,3.902679,7.338416,38.711471,0.539505,18.173348
R00190RQEN,Westmill,EN,2010-01,1,2010,361,679,6500,,,6.5,31,4836,14.040529,2008-02,2,2008,338,23,1,4.052536,6.556199,31.40658,0.447057,15.059216
R00190RQEN,Westmill,EN,2010-02,2,2010,362,618,6500,,,6.5,28,4368,14.148352,2008-02,2,2008,338,24,1,3.314411,6.690412,32.628727,0.433616,14.606453
R00190RQEN,Westmill,EN,2010-03,3,2010,363,916,6500,,,6.5,31,4836,18.941274,2008-02,2,2008,338,25,2,4.416969,6.999685,35.146676,0.538921,18.153676
R00190RQEN,Westmill,EN,2010-04,4,2010,364,628,6500,,,6.5,30,4680,13.418803,2008-02,2,2008,338,26,2,4.065088,5.985047,26.694558,0.502679,16.932856
R00190RQEN,Westmill,EN,2010-05,5,2010,365,368,6500,,,6.5,31,4836,7.609595,2008-02,2,2008,338,27,2,3.459742,5.156488,19.628536,0.38768,13.059088
R00190RQEN,Westmill,EN,2010-06,6,2010,366,252,6500,,,6.5,30,4680,5.384615,2008-02,2,2008,338,28,2,3.373418,4.957157,17.261169,0.31195,10.508106
R00190RQEN,Westmill,EN,2010-07,7,2010,367,611,6500,,,6.5,31,4836,12.634409,2008-02,2,2008,338,29,2,4.633858,6.300158,28.146141,0.448886,15.120826
R00190RQEN,Westmill,EN,2010-08,8,2010,368,664,6500,,,6.5,31,4836,13.730356,2008-02,2,2008,338,30,2,3.894036,6.436839,29.349265,0.467826,15.758825
R00190RQEN,Westmill,EN,2010-09,9,2010,369,687,6500,,,6.5,30,4680,14.679487,2008-02,2,2008,338,31,2,4.37962,6.621286,31.861011,0.460735,15.519963
R00190RQEN,Westmill,EN,2010-10,10,2010,370,853,6500,,,6.5,31,4836,17.638544,2008-02,2,2008,338,32,2,4.502212,7.19019,36.700567,0.480607,16.189355
R00190RQEN,Westmill,EN,2010-11,11,2010,371,1035,6500,,,6.5,30,4680,22.115385,2008-02,2,2008,338,33,2,4.594195,7.209584,36.791318,0.601103,20.24829
R00190RQEN,Westmill,EN,2010-12,12,2010,372,491,6500,,,6.5,31,4836,10.153019,2008-02,2,2008,338,34,2,3.182919,6.161143,28.035022,0.362155,12.199273
R00190RQEN,Westmill,EN,2011-01,1,2011,373,1042,6500,,,6.5,31,4836,21.546733,2008-02,2,2008,338,35,2,3.98144,7.123845,36.454347,0.591061,19.910023
R00190RQEN,Westmill,EN,2011-02,2,2011,374,1161,6500,,,6.5,28,4368,26.57967,2008-02,2,2008,338,36,2,5.019229,7.913341,42.176056,0.630208,21.228699
R00190RQEN,Westmill,EN,2011-03,3,2011,375,581,6500,,,6.5,31,4836,12.014061,2008-02,2,2008,338,37,3,3.678792,5.644526,22.974879,0.522922,17.614746
R00190RQEN,Westmill,EN,2011-04,4,2011,376,627,6500,,,6.5,30,4680,13.397436,2008-02,2,2008,338,38,3,4.02203,5.841478,25.430898,0.526817,17.74595
R00190RQEN,Westmill,EN,2011-05,5,2011,377,1202,6500,,,6.5,31,4836,24.855252,2008-02,2,2008,338,39,3,5.717021,7.822255,42.426342,0.585845,19.734321
R00190RQEN,Westmill,EN,2011-06,6,2011,378,789,6500,,,6.5,30,4680,16.858974,2008-02,2,2008,338,40,3,3.959267,6.578397,31.124324,0.541666,18.246142
R00190RQEN,Westmill,EN,2011-07,7,2011,379,451,6500,,,6.5,31,4836,9.325889,2008-02,2,2008,338,41,3,3.470597,5.325329,21.289858,0.438044,14.755611
R00190RQEN,Westmill,EN,2011-08,8,2011,380,504,6500,,,6.5,31,4836,10.421836,2008-02,2,2008,338,42,3,3.698547,5.650396,22.782295,0.457453,15.409408
R00190RQEN,Westmill,EN,2011-09,9,2011,381,1080,6500,,,6.5,30,4680,23.076923,2008-02,2,2008,338,43,3,5.325683,7.635146,40.614311,0.568197,19.139844
R00190RQEN,Westmill,EN,2011-10,10,2011,382,1232,6500,,,6.5,31,4836,25.4756,2008-02,2,2008,338,44,3,5.407686,7.93835,43.74532,0.582362,19.616996
R00190RQEN,Westmill,EN,2011-11,11,2011,383,505,6500,,,6.5,30,4680,10.790598,2008-02,2,2008,338,45,3,5.092949,7.348003,37.826808,0.285263,9.609149
R00190RQEN,Westmill,EN,2011-12,12,2011,384,1045,6500,,,6.5,31,4836,21.608768,2008-02,2,2008,338,46,3,6.399998,9.366929,57.988862,0.372637,12.552362
R00190RQEN,Westmill,EN,2012-01,1,2012,385,782,6500,,,6.5,31,4836,16.170389,2008-02,2,2008,338,47,3,5.477496,8.216898,45.39385,0.356224,11.999486
R00190RQEN,Westmill,EN,2012-02,2,2012,386,427,6500,,,6.5,29,4524,9.43855,2008-02,2,2008,338,48,3,4.610451,6.260486,29.987884,0.314745,10.602256
R00190RQEN,Westmill,EN,2012-03,3,2012,387,460,6500,,,6.5,31,4836,9.511993,2008-02,2,2008,338,49,4,3.895733,5.516385,22.044141,0.431498,14.535108
R00190RQEN,Westmill,EN,2012-04,4,2012,388,987,6500,,,6.5,30,4680,21.089744,2008-02,2,2008,338,50,4,4.209853,6.814681,34.056051,0.619266,20.860115
R00190RQEN,Westmill,EN,2012-05,5,2012,389,377,6500,,,6.5,31,4836,7.795699,2008-02,2,2008,338,51,4,3.815892,5.875899,25.723683,0.303055,10.208476
R00190RQEN,Westmill,EN,2012-06,6,2012,390,668,6500,,,6.5,30,4680,14.273504,2008-02,2,2008,338,52,4,4.085563,7.202124,37.700007,0.378607,12.753462
R00190RQEN,Westmill,EN,2012-07,7,2012,391,339,6500,,,6.5,31,4836,7.009926,2008-02,2,2008,338,53,4,3.656311,5.77848,24.283974,0.288665,9.723746
R00190RQEN,Westmill,EN,2012-08,8,2012,392,342,6500,,,6.5,31,4836,7.07196,2008-02,2,2008,338,54,4,3.802568,6.311985,29.098758,0.243033,8.186622
R00190RQEN,Westmill,EN,2012-09,9,2012,393,444,6500,,,6.5,30,4680,9.487179,2008-02,2,2008,338,55,4,4.75182,6.615182,31.514627,0.30104,10.1406
R00190RQEN,Westmill,EN,2012-10,10,2012,394,517,6500,,,6.5,31,4836,10.690653,2008-02,2,2008,338,56,4,3.672002,6.832209,34.109235,0.313424,10.557758
R00190RQWA,Wern Ddu (Craig Lelo),WA,2010-03,3,2010,363,926,9200,,,9.2,31,6844.8,,2010-03,3,2010,363,0,0,4.416969,6.621202,26.971085,,
R00190RQWA,Wern Ddu (Craig Lelo),WA,2010-04,4,2010,364,971,9200,,,9.2,30,6624,14.658816,2010-03,3,2010,363,1,0,4.065088,5.676995,20.22857,0.724659,23.222132
R00190RQWA,Wern Ddu (Craig Lelo),WA,2010-05,5,2010,365,676,9200,,,9.2,31,6844.8,9.87611,2010-03,3,2010,363,2,0,3.459742,4.911025,14.94807,0.660695,21.172367
R00190RQWA,Wern Ddu (Craig Lelo),WA,2010-06,6,2010,366,525,9200,,,9.2,30,6624,7.925725,2010-03,3,2010,363,3,0,3.373418,4.71348,12.52272,0.632908,20.281916
R00190RQWA,Wern Ddu (Craig Lelo),WA,2010-07,7,2010,367,1569,9200,,,9.2,31,6844.8,22.922511,2010-03,3,2010,363,4,0,4.633858,6.86346,29.120085,0.787172,25.225398
R00190RQWA,Wern Ddu (Craig Lelo),WA,2010-08,8,2010,368,1293,9200,,,9.2,31,6844.8,18.890252,2010-03,3,2010,363,5,0,3.894036,6.465021,25.195762,0.749739,24.025835
R00190RQWA,Wern Ddu (Craig Lelo),WA,2010-09,9,2010,369,1586,9200,,,9.2,30,6624,23.943237,2010-03,3,2010,363,6,0,4.37962,7.042823,30.774866,0.778013,24.931893
R00190RQWA,Wern Ddu (Craig Lelo),WA,2010-10,10,2010,370,1584,9200,,,9.2,31,6844.8,23.141655,2010-03,3,2010,363,7,0,4.502212,7.270154,33.527783,0.690223,22.11861
R00190RQWA,Wern Ddu (Craig Lelo),WA,2010-11,11,2010,371,1880,9200,,,9.2,30,6624,28.381643,2010-03,3,2010,363,8,0,4.594195,7.483134,34.752516,0.816679,26.170968
R00190RQWA,Wern Ddu (Craig Lelo),WA,2010-12,12,2010,372,717,9200,,,9.2,31,6844.8,10.475105,2010-03,3,2010,363,9,0,3.182919,5.813913,21.049073,0.497652,15.947556
R00190RQWA,Wern Ddu (Craig Lelo),WA,2011-01,1,2011,373,1651,9200,,,9.2,31,6844.8,24.1205,2010-03,3,2010,363,10,0,3.98144,6.807689,30.075039,0.802011,25.700923
R00190RQWA,Wern Ddu (Craig Lelo),WA,2011-02,2,2011,374,2037,9200,,,9.2,28,6182.4,32.94837,2010-03,3,2010,363,11,0,5.019229,8.565185,42.472082,0.775765,24.859854
R00190RQWA,Wern Ddu (Craig Lelo),WA,2011-03,3,2011,375,1146,9200,,,9.2,31,6844.8,16.742637,2010-03,3,2010,363,12,0,3.678792,5.211277,18.628274,0.898776,28.801815
R00190RQWA,Wern Ddu (Craig Lelo),WA,2011-04,4,2011,376,1238,9200,,,9.2,30,6624,18.689614,2010-03,3,2010,363,13,1,4.02203,6.155449,24.88728,0.750971,24.065316
R00190RQWA,Wern Ddu (Craig Lelo),WA,2011-05,5,2011,377,2752,9200,,,9.2,31,6844.8,40.205704,2010-03,3,2010,363,14,1,5.717021,8.885974,47.185119,0.852084,27.305542
R00190RQWA,Wern Ddu (Craig Lelo),WA,2011-06,6,2011,378,1274,9200,,,9.2,30,6624,19.233092,2010-03,3,2010,363,15,1,3.959267,6.071984,22.522978,0.853932,27.364763
R00190RQWA,Wern Ddu (Craig Lelo),WA,2011-07,7,2011,379,740,9200,,,9.2,31,6844.8,10.811127,2010-03,3,2010,363,16,1,3.470597,5.186887,16.796497,0.643654,20.626278
R00190RQWA,Wern Ddu (Craig Lelo),WA,2011-08,8,2011,380,1099,9200,,,9.2,31,6844.8,16.055984,2010-03,3,2010,363,17,1,3.698547,5.769021,21.325239,0.75291,24.127452
R00190RQWA,Wern Ddu (Craig Lelo),WA,2011-09,9,2011,381,2426,9200,,,9.2,30,6624,36.624396,2010-03,3,2010,363,18,1,5.325683,8.416708,42.51906,0.861364,27.602925
