"Klokkeslaet","01._Bibliotek_(gnt_af_51_stk)","02._Doegninstitioner__(gnt_af_50_stk)","03._Daginstitutioner_(gnt_af_160_stk)","04._Folkeskoler_(gnt_af_582_stk)","05._Forsyningsanlaeg_(gnt_af_174_stk)","06._Camping_(Hytter/Telte)","07._Vandvaerk","08._Handel/service_(gnt_af_17_stk)","09._Hospitaler_(gnt_af_32_stk)","10._Hoteller_(gnt_af_7_stk)","11._Hustand_","12._Hustand_","13._Hustand_","14._Boligforening","15._Internatskoler/kursuscentre_(gnt_af_39_stk)","16._IT-Service_(gnt_af_21_stk)","17._Kontorer/administration_(gnt_af_322_stk)","18._Laboratorier_(gnt_af_11_stk)","19._Landmand_Kvaeg_og_maelk","20._Museér,_udstillinger_m._v._(gnt_af_23_stk)","21._Plejehjem_(gnt_af_229_stk)","22._Produktioner_(gnt_af_36_stk)","23._Restauranter_(gnt_af_8_stk)","24._Serverrum_(gnt_af_14_stk)","25._Sportsanlaeg_(gnt_af_135_stk)","26._Supermarkeder_(gnt_af_55_stk)","27._Togstationer_(gnt_af_67_stk)","28._Videregående_udd.institutioner_(gnt_af_62_stk)","29._Voksenundervisning_(gnt_af_12_stk)","30._Vaerksteder_(gnt_af_23_stk)"
"2020-10-18 17:00",213.8233719,29.35866022,4.880343676,29.35866022,61.53326988,4.004000187,195.9199982,69.68576813,450.3901062,36.16814232,45.88,0.53,"",10,46.71638393,338.375824,44.73842716,89.14645576,47.1,40.74799919,24.03862476,85.22088623,18.83525085,124.6498566,53.55059242,91.62738037,13.32638788,262.8256302,14.07916689,26.81260824
"2020-10-18 18:00",180.558197,30.89612007,4.727118731,30.89612007,62.02581024,4.014999866,255.3200073,67.61123657,436.3998718,41.72399998,37.94,0.56,"",10,44.55987167,322.9963379,38.19881821,87.2319088,41.3,33.97239113,25.12806129,85.54652405,20.43424988,122.5385742,56.93651104,89.68983459,17.3579998,250.2480659,13.86166668,26.2884779
"2020-10-18 19:00",137.2400818,30.76646042,4.390687585,30.76646042,60.01069546,4.309000015,404.7600098,64.3325882,417.6949158,39.214571,39.87,0.59,"",10,44.11971855,315.0786743,35.05126476,85.8930912,37.4,30.26817417,24.07473755,80.6182251,21.21624947,123.4972839,56.57745171,88.48297882,17.33316422,239.284935,14.7770834,26.71213055
"2020-10-18 20:00",114.1796074,27.85873985,4.18998754,27.85873985,60.1671896,4.346000195,269.5599976,62.54276657,395.8649292,38.11999989,36.55,0.58,"",8,43.23035908,305.7802429,33.28167057,84.50463676,37.9,28.86317444,22.28618813,81.16041565,22.00325012,122.4446411,51.35645866,73.01301575,17.00919437,229.9582253,12.79933333,26.24104357
"2020-10-18 21:00",99.266119,27.1970396,3.812049925,27.1970396,56.78050613,4.732999802,225.8000031,60.20788193,384.1819763,33.50257015,31.32,0.68,"",7,40.90294838,299.5843811,31.77262306,83.0164547,40.9,28.04730463,21.44313526,76.59041595,20.92499924,121.9092865,41.44857788,59.2469101,16.86313486,222.5211792,13.1413331,26.57974005
"2020-10-18 22:00",91.20705795,24.2295599,3.576393723,24.2295599,55.32858658,4.645999908,167.6000061,58.33329391,367.4202271,28.12700033,29.14,0.49,"",7,39.2648201,297.2124329,30.93153429,82.47154617,37.8,26.54795647,18.69363356,92.51205444,16.36100006,124.1480026,32.71865177,55.10931015,15.95437312,214.6200981,11.50458336,25.43230438
"2020-10-18 23:00",82.1514492,22.01367998,3.374606252,22.01367998,54.77099991,3.792000055,251,57.71435165,349.4891357,18.99028587,23.02,0.32,"",7,35.21248817,296.203949,29.68407393,81.11281967,33.3,26.39065266,17.03920507,82.14297485,9.614999771,121.8154984,26.49324465,58.84729004,15.1578207,209.5286751,11.49133348,23.47978258
"2020-10-19 00:00",78.40776443,20.68061972,3.309418797,20.68061972,58.25655174,3.953999996,153.3600006,57.41717529,339.5048523,17.12471485,17.96,0.28,"",8,33.93828201,295.0966187,29.05966854,81.21999931,31,26.50326157,16.52345848,68.27483368,6.646250248,124.0382156,23.64754057,62.57816315,14.87458205,205.823761,11.47600007,24.85417366
"2020-10-19 01:00",79.44658661,19.78622055,3.260906279,19.78622055,58.91670609,3.842000008,153.5599976,56.3398819,334.7580566,16.57914305,16.98,0.22,"",7,32.10474396,297.5519409,28.90719509,80.96245384,33.1,26.68995667,16.098454,83.06285858,6.274499893,121.0094986,22.93305159,64.81925201,13.99822402,202.9138069,11.55516672,23.90630436
"2020-10-19 02:00",76.60407829,18.97054052,3.186949968,18.97054052,55.61682224,3.920000076,151.9199982,53.99452972,333.7919922,16.3927145,17.42,0.25,"",7,32.85438347,297.2642517,28.9410634,80.58136368,26.4,25.92573929,15.76809168,77.86846924,6.519000053,122.2450027,22.74408913,65.62696075,10.31795502,202.8072243,11.29066682,22.96056461
"2020-10-19 03:00",76.61937332,18.11242008,3.212649941,18.11242008,55.0105114,3.907999992,221.9199982,53.54188156,331.5559998,15.62485695,16.59,0.25,"",7,32.2796917,297.9075317,29.26036644,80.70709229,25.2,25.50591278,15.56552839,68.62513733,6.810250282,122.4028549,22.50567389,70.26763916,10.23392534,202.7876778,11.96208334,25.00165272
"2020-10-19 04:00",81.72243309,18.0568409,3.340256274,18.0568409,55.73797703,3.851999998,179.1199951,55.75482178,338.0362244,16.52928591,19.75,0.2,"",8,33.61230755,296.9197083,30.57369232,81.20054626,34.6,25.31169558,16.00919628,79.14739227,7.538499832,121.184639,22.71323681,74.83159637,13.80502987,206.9979553,11.76299977,24.26147842
"2020-10-19 05:00",101.4788227,19.07187986,3.986699939,19.07187986,59.28059769,3.885999918,172.0800018,58.62888336,379.5114136,17.02171373,25.5,0.26,"",11,38.02082062,304.9489441,34.1547184,81.96681595,34.5,26.74586964,17.59076405,88.47116852,8.800250053,123.1732864,26.30125952,78.96303558,16.75825405,218.0614853,13.7438333,27.05226135
"2020-10-19 06:00",134.6044769,24.71085978,6.34799993,24.71085978,62.4640398,3.903000116,204.0399933,71.68599701,487.9650879,31.52014208,26.42,0.22,"",12,47.33451271,330.8428955,44.05549526,86.70263672,49.7,30.99260855,26.05667305,98.12488556,10.40999985,120.647644,35.34148121,89.23171234,17.16417885,241.2656631,15.70024991,36.25369549
"2020-10-19 07:00",173.702507,32.61253977,8.469806194,32.61253977,65.38108635,3.989000082,228.1999969,78.93517303,588.1674194,34.79285812,26.74,0.71,"",14,56.56020546,356.539856,57.27813721,96.57481766,50.2,34.96330452,39.38178635,97.50875092,11.84350014,123.7836456,40.53751087,101.7857666,17.17228365,276.7143707,18.89474964,50.95669651
"2020-10-19 08:00",221.7217216,39.02797985,9.652012587,39.02797985,67.24404716,3.618999958,186.5200043,82.17340851,652.1153564,34.37514305,35.62,0.78,"",15,59.25674438,382.8077698,65.97945404,105.8793659,38.4,51.07143497,41.22824955,103.3830032,12.21275043,121.8010025,44.31062984,103.3106384,13.20064211,304.3460159,22.33091688,59.46208668
"2020-10-19 09:00",247.883606,41.32312012,10.53693151,41.32312012,66.55791855,3.644999981,299.7600098,86.81635284,657.2678223,32.91257095,38.49,0.26,"",18,60.74274349,392.256958,68.80943298,110.8349094,42.4,60.81517506,44.76137161,104.5804749,25.08799934,124.0004272,46.319067,100.2555618,12.65138841,318.8267746,22.27074957,57.45856571
"2020-10-19 10:00",258.029892,42.06368065,11.15758109,42.06368065,64.84255219,4.149000168,288.0400085,88.89653015,661.8826294,30.30371475,32.53,0.39,"",17,62.97197342,396.3456116,70.25327301,111.9023647,33.5,70.04317474,48.80541134,113.7973022,30.88075066,122.4665756,48.56552505,99.14865112,12.3171494,332.1517715,21.95783281,58.5984354
"2020-10-19 11:00",258.8516846,42.34692001,10.45056224,42.34692001,65.09982681,3.937999964,156.4799957,87.12223816,650.2484131,29.63757086,28.17,0.31,"",17,61.30030727,394.3260803,67.62336922,116.0467281,31.2,71.90617371,44.17864132,109.9599152,21.77124977,122.8685684,47.93322182,99.513237,12.27131343,332.8686752,21.16433334,58.18995667
"2020-10-19 12:00",256.4444733,36.59004021,9.904087543,36.59004021,71.24081802,4.047999859,190.4799957,85.83629608,632.7294922,30.73999929,25.82,0.41,"",15,60.40351295,393.655426,65.52417755,112.0075436,28.4,72.23756599,39.14378166,104.0098572,23.28375053,123.6974258,47.9312973,98.62974548,12.32516432,327.4176788,20.70541668,52.14108658
"2020-10-19 13:00",255.7666702,34.3343401,8.61036253,34.3343401,70.98844337,3.778000116,261,82.90988159,622.177063,30.48814297,27.04,0.35,"",15,58.61459064,391.42453,60.5769968,111.062273,31.3,73.26665306,35.71385288,101.2344742,20.39575005,122.4404297,47.99027348,99.10617828,12.36286569,318.9204178,19.61000013,45.57634735
"2020-10-19 14:00",243.0856514,28.62246037,7.634593725,28.62246037,67.09581757,3.84800005,230.3600006,77.52429199,567.4328613,32.25571442,28.54,0.35,"",13,56.56076908,382.817749,52.50670052,106.43009,38.2,71.59656334,26.84875965,97.8670578,18.91150093,122.4702835,49.48917007,96.75608826,12.23505974,304.9561996,17.18066645,33.8783474
"2020-10-19 15:00",228.5567818,25.59146023,6.526525021,25.59146023,62.56399345,3.999000072,177.4400024,73.14576721,505.3919373,33.72200012,29.76,0.35,"",12,52.92400074,364.6385803,45.99761105,98.95136452,42.2,68.70569611,24.12308741,89.685112,20.54750061,121.2062836,50.36749649,96.57939911,12.0994482,288.0453568,15.37275004,26.38069534
"2020-10-19 16:00",205.3972549,27.12454033,4.873312473,27.12454033,62.33559227,6.073999882,225.2799988,69.14029694,466.4229736,34.17614269,46.42,0.44,"",10,51.12507629,342.2763977,40.53837585,91.32300186,47.3,58.01869488,23.61516142,83.64424896,20.16275024,122.5445023,49.61138439,95.21720123,11.81961155,267.3544235,13.86308312,23.47656488
"2020-10-19 17:00",172.2010155,28.08970022,4.36899364,28.08970022,60.48556232,4.508999825,189.8800049,66.33529663,433.8137817,36.88928604,53.02,0.5,"",9,42.55900097,321.0510559,36.87782383,87.17782021,44.8,40.64073849,22.2481575,83.74974823,21.0284996,120.2221451,48.82384396,92.91494751,12.32755232,248.5879173,13.4559164,22.89891338
"2020-10-19 18:00",133.2783508,29.71302032,4.344537616,29.71302032,60.31273556,4.176000118,172.9199982,64.12823486,423.0666504,40.50385761,42.02,0.67,"",7,43.13607693,310.986145,33.93671608,85.48472786,39,31.04673958,23.92983389,89.88705444,23.21075058,121.6655731,50.60537052,90.20956421,16.88850737,239.431675,12.60691667,23.62304354
"2020-10-19 19:00",113.3600807,30.25936031,4.139868855,30.25936031,59.54214478,4.190000057,258.0799866,61.20005798,403.305481,36.52828598,39.2,0.58,"",7,42.60079384,306.0496826,32.21646786,84.14126968,40.3,29.05386972,23.07176876,84.27805328,23.82449913,120.8430023,46.59194088,88.04823303,17.32265711,231.9060974,12.55383372,24.0496521
"2020-10-19 20:00",106.803688,27.94322014,4.013168812,27.94322014,59.2345686,4.342999935,257.1199951,60.55723572,386.9614868,35.94657135,33.87,0.5,"",7,41.16335869,300.4472961,31.2682519,83.80654716,40.6,27.07652187,21.42579031,82.14258575,23.54899979,121.2190018,42.28014851,73.10974884,16.86279154,225.25,12.78316665,26.37269592
"2020-10-19 21:00",97.7551384,26.66544056,3.830218732,26.66544056,55.96485043,4.296000004,135.9600067,58.48347092,374.6029053,33.53700066,35.15,0.54,"",8,40.46097374,298.2097168,30.34111023,82.72709084,40.6,25.57482624,20.97165918,83.82608032,24.20400047,121.1930008,35.27161503,60.80918121,16.51782084,219.8646126,11.86591697,24.70343494
"2020-10-19 22:00",92.93286133,23.4375205,3.469512522,23.4375205,54.38601112,4.394999981,149.8000031,57.05605698,359.5761719,27.59757137,25.75,0.58,"",7,38.37612915,294.7475281,29.61139584,81.39036369,36.1,24.86117363,18.41767693,79.78141785,21.1107502,121.4822159,28.96107388,55.61878204,15.96555185,212.8626404,11.62625003,24.83930445
"2020-10-19 23:00",85.93255043,21.85343933,3.390681267,21.85343933,55.21139622,4.054999828,162.3999939,56.0799408,341.8294067,20.53142786,26.55,0.82,"",7,37.05310249,292.4286804,28.94314432,80.86854362,31.7,25.259305,16.95861626,79.20888519,13.75074959,121.9406433,24.75820732,54.72119904,15.48437333,208.021759,11.76874971,23.85665226
"2020-10-20 00:00",81.57780457,20.70100498,3.192356229,20.70100498,56.59383488,4.235000134,235.2400055,54.41788101,330.6890945,268.8736267,20.82,1.22,"",7,33.34046745,290.581604,28.38651991,80.64090919,31.4,25.16043472,16.15769863,83.56755829,8.535750389,121.3987885,23.22888136,59.49594498,15.07876134,203.0261459,11.06483316,22.34356546
"2020-10-20 01:00",79.65623665,19.92071962,3.167718768,19.92071962,54.00326347,4.034999847,163,52.27294159,324.4082947,268.5038452,18.16,1.12,"",8,33.08815479,288.7998657,28.07807446,80.75881577,34.2,25.12713051,15.88153696,80.63219452,8.013250351,122.2812881,22.60754061,65.26823425,14.75180602,200.3443871,11.23591685,23.26026106
"2020-10-20 02:00",77.17223358,19.01402044,3.100674987,19.01402044,51.07363796,4.151000023,214.8800049,51.88982391,323.3900452,269.0475159,16.37,1.12,"",7,32.06400013,289.881958,27.98049593,79.60554695,28.1,25.52369595,15.31372046,86.77099609,6.947000027,121.0757904,21.98233366,69.33505249,14.6670599,198.8659515,11.36316657,27.41756535
"2020-10-20 03:00",75.4136467,18.28005934,3.043081224,18.28005934,50.64332867,3.885999918,172.5200043,52.19629288,323.5321045,268.3040161,14.97,1.13,"",7,32.44933319,289.7630005,27.73492193,80.4638176,28.6,24.64517403,15.01493478,81.60433197,6.993999958,121.3928604,21.68188143,73.07925415,14.56559706,197.3453522,11.25399995,22.25169563
"2020-10-20 04:00",78.39427376,17.90636015,3.070174992,17.90636015,50.98914909,4.017000198,137.2799988,52.27211761,324.5151062,270.4456787,17.87,1.08,"",8,32.89551258,289.0548096,27.91695452,80.93909073,36.5,25.24082565,14.94049335,65.30916595,7.944750309,121.3084259,21.6313262,74.47846985,14.68288064,197.9547768,10.9454999,22.13230419
"2020-10-20 05:00",80.84580421,18.12586021,3.184556246,18.12586021,48.48815536,4.166999817,128.5599976,52.19129562,345.1139832,278.6203003,16.19,1.11,"",9,34.17279434,289.4534302,28.10684013,80.282547,40.3,25.4840436,16.06447625,65.64533234,8.518750191,121.5422134,22.14019251,76.81645203,14.90020895,199.9680138,11.56208324,21.52778196
"2020-10-20 06:00",89.87694359,20.06192017,3.526274979,20.06192017,49.52393627,4.059000015,66.31999969,54.95946884,390.1758423,306.161438,24.29,1.06,"",10,37.3219738,292.7741394,29.13341188,80.67218399,47,27.65452194,20.38041449,70.13866425,9.158249855,120.7561417,25.46862936,83.91990662,16.0252986,204.8502922,11.45758343,21.48713017
"2020-10-20 07:00",109.3021965,23.62565994,3.958256304,23.62565994,50.43929291,4.147999763,65.40000153,55.18247223,417.3837585,341.5053711,33.53,1.33,"",10,38.56166649,292.138855,30.09957981,82.07909203,51.4,30.68030453,26.25932312,74.41549683,9.142000198,121.5344315,34.78256989,97.90101624,15.72099972,211.4801292,12.4501667,21.28269577
"2020-10-20 08:00",135.3207817,23.16540003,3.544824958,23.16540003,52.14951706,3.779999971,189.8399963,53.60911942,428.1867981,377.0108948,36.09,0.43,"",9,40.80212975,294.2251587,29.6724453,81.86318398,47,38.95673943,25.72017431,77.01930237,10.57800007,120.8052139,42.23581409,97.65106964,11.92013407,212.1041298,12.29916668,19.52460909
"2020-10-20 09:00",170.8756866,25.25689983,3.928318739,25.25689983,52.87967777,4.019999981,184.8000031,53.15158844,434.8670044,388.8392944,38.59,0.33,"",9,38.79607677,296.5422363,29.8383131,81.13472748,42.2,47.16339111,28.04842329,76.78502655,16.05574989,123.1058578,45.6930294,95.74742126,11.3165524,216.5664215,11.30499983,17.79647875
"2020-10-20 10:00",191.3846283,27.34290028,4.385287404,27.34290028,53.92868423,4.199999809,280.4400024,55.74853134,442.1483459,383.5567017,36.56,0.38,"",9,39.98161507,299.834137,30.12735939,81.53263664,34,59.57839108,30.761096,75.99316406,19.36199951,121.3450012,49.46920013,96.83937836,11.59158206,221.0832748,11.52416658,17.08021784
"2020-10-20 11:00",194.7255707,27.92886019,4.080049992,27.92886019,56.00567245,4.177000046,311,56.20982361,440.8667908,385.0730591,34.2,0.28,"",9,39.80494785,302.766571,30.25605392,82.37927246,33.1,63.08312988,28.61735773,74.86330414,17.91650009,124.6451416,50.98820782,97.6878891,11.68880606,224.2933693,12.72600007,17.6539135
"2020-10-20 12:00",195.6548996,28.07673979,4.099424958,28.07673979,57.5270977,3.970999956,160.1600037,57.76976395,435.1589661,383.8728638,32.28,0.32,"",9,40.25415421,303.4980469,30.19150686,81.67845726,32.6,66.26321602,26.82282972,77.26980591,18.55375099,127.3206406,51.08389568,97.97428894,11.60017896,226.5415802,12.8140831,18.46947813
"2020-10-20 13:00",180.4120789,28.87652016,3.777768791,28.87652016,57.87284946,3.802000046,183.6399994,57.61364746,433.9444275,380.5435791,36.18,0.28,"",9,38.00282097,305.0111084,29.90173817,82.6264534,37.3,67.70791626,26.03365946,75.63827515,19.88949966,125.7905731,51.03388882,99.4847641,11.62844777,227.2239151,12.77100015,18.1177392
"2020-10-20 14:00",134.9551353,24.61945963,3.477618754,24.61945963,57.67898369,3.555000067,319.6400146,56.27929306,418.975647,375.4309998,29.52,0.29,"",8,39.53956413,308.485199,29.85522604,82.81436157,41.6,67.87560844,21.25827932,80.44438934,20.19474983,124.407074,49.96418476,97.89136505,11.68934345,225.7416725,12.47599983,19.0884347
"2020-10-20 15:00",118.8730965,24.09974003,3.423006237,24.09974003,54.75156879,3.838000059,238.1999969,55.67982483,405.7130737,360.5921021,35.54,0.27,"",10,39.12374306,306.4437256,29.62832832,82.80918312,40.5,66.42839241,21.52200413,75.30730438,21.54775047,127.1931458,47.68132496,96.1767807,11.57502961,224.4233055,12.38158298,22.5
"2020-10-20 16:00",109.4945087,27.2769599,3.36980629,27.2769599,56.14993668,4.006999969,163.1199951,56.1232338,406.3320313,339.3745728,49.61,0.24,"",8,40.16484642,304.9797058,29.06382704,81.55827332,52.7,60.44586945,22.93610907,73.81877899,19.03050041,121.8987122,41.67712593,92.45401764,11.294806,223.5890656,12.23074961,20.12295675
"2020-10-20 17:00",100.87043,27.97830009,3.294262469,27.97830009,55.01605225,3.910000086,247.6399994,54.92499924,393.373291,313.0766602,57.01,0.71,"",9,40.9883337,302.2166748,28.76309681,81.44018173,54.6,42.92243576,21.79868555,78.32389069,20.02675056,123.3713608,37.24481392,87.97916412,12.1376121,222.0258408,10.91208315,18.49439049
"2020-10-20 18:00",98.00133324,28.82598019,3.649731219,28.82598019,55.82917881,3.865999937,195.4400024,55.99364853,392.622467,297.3337708,41.69,1.14,"",8,42.07317924,301.5229492,29.42183733,82.24390984,48.8,33.73026085,23.53601742,72.57858276,21.87375069,119.5394974,33.27048206,80.55192566,16.60195541,222.1427879,11.36008334,21.44908714
"2020-10-20 19:00",98.60807991,29.69993973,3.707537532,29.69993973,53.97243214,4.103000164,235.4400024,56.19952774,382.4682312,288.0751343,39.16,0.57,"",7,40.68574333,300.6958618,29.35978794,82.26963806,47.9,30.79060841,22.82848454,85.50096893,23.22775078,124.7379303,31.2383399,74.60934448,16.86647797,219.2955475,11.83975005,20.95769596
"2020-10-20 20:00",97.52219391,27.40114021,3.675037503,27.40114021,55.19385719,4.03000021,230.3200073,56.85353088,370.6243286,280.2418518,36.96,0.32,"",7,40.47830677,296.2210388,29.16748953,82.63654709,48.6,29.79987001,21.13541508,95.58766937,23.37299919,121.5146408,28.7803483,63.28223801,16.60444736,214.456337,11.34149981,21.2778697
"2020-10-20 21:00",94.96109772,25.62174034,3.578087509,25.62174034,53.18635082,4.40199995,241.2400055,55.25799942,363.881073,276.0465088,34.46,0.16,"",7,39.36205101,295.523468,28.87032986,81.76781845,46.5,29.58456516,20.73625803,83.48110962,23.9103756,124.1413574,27.33630371,56.99930954,16.11720896,211.3857079,11.26108336,21.22552204
"2020-10-20 22:00",89.94039345,23.33086014,3.427868783,23.33086014,52.69529343,4.230000019,141.1600037,55.8717041,351.6210327,271.5057678,29.74,0.15,"",7,39.81328201,292.6998901,28.69456625,80.52927208,46.1,28.95530415,18.51496506,69.44894409,19.98699951,122.2395706,25.9106369,50.5908165,15.69558239,206.5071144,11.64324999,21.68204403
"2020-10-20 23:00",79.20298195,21.31424046,3.327649951,21.31424046,52.5421257,4.111000061,156.6000061,55.47582245,336.615448,269.3721008,25.19,0.25,"",8,37.21666622,291.2330017,28.34914589,80.178545,41.6,28.74313068,16.88045835,75.60311127,13.14025021,122.7703552,24.15181446,52.08445358,15.25970149,203.4133263,11.06383324,21.2578702
"2020-10-21 00:00",76.17145157,19.70915937,3.189543724,19.70915937,52.27587414,3.815000057,161.9600067,53.66576385,328.3215027,25.47157145,20.01,0.16,"",7,34.04064083,290.567627,27.95880842,80.03981972,35,28.73517418,16.02553296,81.62797546,9.571499825,122.4899292,22.94857025,52.3287468,14.82602978,199.9784355,11.35800004,21.77065229
"2020-10-21 01:00",75.60831451,19.61616039,3.165981233,19.61616039,48.69699383,4.112999916,163.3200073,54.62523651,325.850708,22.79200077,15.41,0.19,"",7,33.3473587,289.0916748,27.89442921,80.15163612,38.9,28.95265245,15.8706243,73.14213562,8.855750084,121.6857147,22.27519941,55.12261963,14.7225523,198.3304672,11.01899981,24.04121733
"2020-10-21 02:00",73.76784325,18.21751976,3.133956254,18.21751976,48.31497669,4.143000126,284.8399963,54.18053055,317.2915955,20.57757139,15.12,0.16,"",7,32.87738514,288.6897278,27.80477667,79.78681946,32.4,28.31669521,15.46550655,65.52588654,8.309499741,122.9642181,21.89526653,63.02882004,14.62819386,196.4793396,10.97825003,25.20647812
"2020-10-21 03:00",74.71850967,18.21624088,3.051993787,18.21624088,46.76129818,4.006999969,224.6399994,53.22558975,316.5925293,20.7868576,14.64,0.19,"",8,32.14807701,288.4035645,27.72337055,79.95818138,34.3,27.76456499,15.2036593,65.42613983,7.826000214,119.8347168,21.77321434,68.52397919,14.54073143,194.8405342,11.43366671,27.05234814
"2020-10-21 04:00",75.7155304,17.55045986,3.135037482,17.55045986,47.70890903,3.867000103,156.0800018,52.66352844,321.1944275,19.26714373,16.74,0.16,"",7,33.83761597,287.624054,27.6381135,79.93072701,40.5,27.66634846,15.07665944,65.81144714,8.067749977,121.81707,21.69687414,68.57273102,14.74491072,195.5615959,10.91749978,26.66243458
"2020-10-21 05:00",74.647295,18.11978006,3.20909369,18.11978006,46.61460972,3.898999929,167.6799927,51.21606064,337.2118225,19.86042929,16.77,0.11,"",10,34.52299976,287.4801331,27.84911585,80.48581886,41.1,26.55156517,16.21631908,66.75963593,8.538499832,118.9397125,22.56198502,71.71747589,15.02661204,197.4902077,10.85008359,22.60217381
"2020-10-21 06:00",78.22407722,20.02774,3.556824982,20.02774,46.55235004,4.146999836,67.04000092,53.29388428,377.7313843,26.95000029,23.46,0.15,"",9,37.26964092,290.0764771,28.51276207,80.59736252,55.3,27.67952156,20.65514421,69.82116699,9.098750114,120.7842102,24.03901529,77.56656647,15.90479136,200.9795494,11.59316659,22.69330406
"2020-10-21 07:00",83.43309975,23.09293985,4.00841248,23.09293985,47.28346443,3.934000015,38.79999924,54.87335205,402.6785278,36.79328632,31.45,0.17,"",10,39.20720577,290.02948,29.1560154,81.39827347,57.1,29.55265236,26.70935392,73.62569427,8.629750252,120.1217117,30.87015581,87.35832977,15.97032809,205.3279343,11.08283353,23.27565241
"2020-10-21 08:00",82.80454826,23.14806032,3.567168713,23.14806032,48.67205715,3.957000017,75.23999786,53.31188202,415.04599,36.15157223,39.62,1.4,"",9,41.65435982,289.5544739,28.78618765,81.69027328,52.5,33.1506958,26.27781677,75.28947449,14.62724972,119.7633591,38.43564415,91.33245087,11.61429811,206.70158,11.83549976,20.47591305
"2020-10-21 09:00",89.74533463,25.78447962,3.938937485,25.78447962,49.33524132,3.884000063,177.9199982,53.54011917,421.5926819,33.68071365,38.39,0.34,"",9,43.58133411,291.139679,28.69536972,80.54890633,46,44.76165199,28.6712141,74.54669189,16.52750015,121.0943527,44.66340065,89.49656677,11.09097028,210.0000992,11.28908324,19.52130413
"2020-10-21 10:00",101.1844692,28.22844028,4.356143951,28.22844028,53.22658634,4.006000042,214.6399994,54.33064651,423.6855164,35.34514332,34.66,0.29,"",9,45.07805252,291.9696655,29.10078287,80.89118385,39,60.33834839,31.75852823,73.43399811,21.31074905,120.3147125,51.30154037,87.95091248,11.3640151,214.3325653,11.23241663,19.44113064
"2020-10-21 11:00",104.3887863,29.19230032,4.1250875,29.19230032,55.32264423,3.963999987,284.9200134,55.60617828,421.6520386,36.0705719,33.22,0.32,"",9,42.35076809,294.6289368,29.38028479,81.19545174,38.9,63.50547886,29.5169301,73.30410767,18.68400002,123.7115707,52.97568893,88.57954407,11.56665707,218.4969902,12.20158362,18.12160873
"2020-10-21 12:00",116.6149826,28.71147966,4.235218883,28.71147966,56.72067261,3.696000099,236.5599976,56.41658783,415.6653137,32.07428646,29.77,0.31,"",10,43.66043568,293.869812,29.73473358,81.5166378,35.5,66.0994339,27.82064629,72.41236115,16.90950012,121.5786438,52.81271076,87.33803558,11.50158191,221.0060806,11.9083333,20.09421682
"2020-10-21 13:00",123.8788242,29.01445961,3.976350009,29.01445961,55.95445442,3.970999956,156.3999939,57.53541183,412.4981689,29.54771423,28.23,0.38,"",9,43.63241005,295.1864319,29.57725573,81.39972878,38.6,66.84073639,26.90978575,71.11519623,18.62375069,122.1841431,53.14360714,87.24316406,11.46756697,222.941124,12.79124999,20.39982605
"2020-10-21 14:00",124.5100403,25.64135981,3.727812529,25.64135981,57.37327003,4.081999779,243.5599976,56.43746948,403.5402832,29.28085709,27.4,0.34,"",11,43.85253906,294.0267029,29.61074734,81.25408936,44.9,66.7497406,22.11297417,71.96055603,17.63549995,121.0767136,51.60898495,86.33016205,11.39222431,223.4790764,11.46183348,21.64752197
"2020-10-21 15:00",113.5432949,26.11174011,3.754287541,26.11174011,55.58174133,4.129000187,322.1600037,57.27611923,397.6503601,27.92500019,35.08,0.39,"",10,42.00020504,294.8189697,29.65018559,81.47236443,47,65.8408699,21.88674688,70.4026413,16.71299934,120.5307846,49.19675541,86.45285797,11.77773142,224.2912254,12.22000003,23.29730368
"2020-10-21 16:00",95.80792236,28.11159992,3.643481255,28.11159992,55.79386902,4.532999992,177.6799927,56.33005905,401.7650452,26.26785755,46.06,0.36,"",9,42.23128128,295.171051,29.26126337,80.50554657,59.9,56.59769535,23.22501707,68.61949921,15.94849968,123.8936462,47.53925896,83.79708862,11.77646279,221.5365181,11.19291663,21.25304365
"2020-10-21 17:00",86.12894249,28.42613983,3.631381273,28.42613983,55.13696003,4.124000072,160.4799957,56.56535339,389.467041,27.85285664,50.25,0.59,"",9,43.50843525,293.802002,29.10357046,80.88545609,49.7,36.52886963,22.21988678,68.92233276,16.4090004,120.7872162,41.37316418,82.33673096,13.20091057,219.9788055,11.88991666,20.56117344
"2020-10-21 18:00",84.9025898,30.14342022,3.78004998,30.14342022,55.91779327,5.923999786,265.8399963,57.23035431,387.6109314,31.03714323,45.1,0.34,"",6,43.98746109,291.2749634,29.43330288,81.34799957,45.9,26.755826,23.4575901,68.54769135,16.89974976,123.6982117,36.97078514,75.28874207,17.00405979,220.6801453,11.45150018,21.31543493
"2020-10-21 19:00",85.3273735,30.15604067,3.659337521,30.15604067,54.89016151,5.199999809,299.1600037,57.0386467,377.3748474,27.76571465,38.53,0.36,"",7,45.85084534,291.9453735,29.3458848,82.3704567,45.2,25.22187042,22.88637972,68.13677979,17.18325043,120.9189987,32.8283186,68.56847382,16.56480551,219.3679504,11.9121666,21.27100039
