time,power,vind,Tamb,luftfugtighed,GHI,DHI,nedboer,aoi,poa,solar_time,time_aware,Timestamp
2019-01-01 02:05:00,,,29.592544555664002,20.445203781127997,0.9985193610191301,0.78747564554214,,145.727272059845,1.0433658402010977,2019-01-01 1:27:26,2019-01-01 02:05:00+09:30,2019-01-01 02:05:00
2019-01-01 02:10:00,,,29.456693649292003,20.808155059814,1.0354804992676,0.79406821727753,,144.95596401832225,1.0906428692765109,2019-01-01 1:32:26,2019-01-01 02:10:00+09:30,2019-01-01 02:10:00
2019-01-01 02:15:00,,,29.235744476318,21.114158630371,1.4796931743622,1.2109409570693999,,144.15986278663107,1.5320171678803507,2019-01-01 1:37:26,2019-01-01 02:15:00+09:30,2019-01-01 02:15:00
2019-01-01 02:20:00,,,28.912734985352,21.651109695435,1.9678956270218,1.735687494278,,143.34059656343476,1.9930352314441377,2019-01-01 1:42:26,2019-01-01 02:20:00+09:30,2019-01-01 02:20:00
2019-01-01 02:25:00,,,28.70339012146,22.005430221557997,1.7882375717163,1.6162198781966999,,142.49969706200227,1.7974688948172526,2019-01-01 1:47:26,2019-01-01 02:25:00+09:30,2019-01-01 02:25:00
2019-01-01 02:30:00,,,28.323688507079996,22.507066726685,2.3002727031708,2.0253202915192,,141.63860086833353,2.3328367087490167,2019-01-01 1:52:25,2019-01-01 02:30:00+09:30,2019-01-01 02:30:00
2019-01-01 02:35:00,,,28.075073242188,23.014108657837,1.8696709871291999,1.7161908149719,,140.7586519781284,1.8707771186854094,2019-01-01 1:57:25,2019-01-01 02:35:00+09:30,2019-01-01 02:35:00
2019-01-01 02:40:00,,,28.023054122925,23.212511062622,1.656078338623,1.4244241714478,,139.86110519503066,1.6938559026792643,2019-01-01 2:02:25,2019-01-01 02:40:00+09:30,2019-01-01 02:40:00
2019-01-01 02:45:00,,,27.9654712677,23.212562561035,1.7217290401459,1.4358154535293999,,138.94713012570233,1.779332008341993,2019-01-01 2:07:25,2019-01-01 02:45:00+09:30,2019-01-01 02:45:00
2019-01-01 02:50:00,,,27.921911239624,23.360403060913,1.1506886482238998,0.86804956197739,,138.01781555668973,1.2255920847876398,2019-01-01 2:12:25,2019-01-01 02:50:00+09:30,2019-01-01 02:50:00
2019-01-01 02:55:00,,,27.675979614257997,23.635496139526,1.9106189012527002,1.6130975484848002,,137.07417404150993,1.969886915615719,2019-01-01 2:17:25,2019-01-01 02:55:00+09:30,2019-01-01 02:55:00
2019-01-01 03:00:00,,,27.444448471069002,24.176351547241,1.9104679822922,1.6737967729568002,,136.11714656425448,1.9471232415802049,2019-01-01 2:22:25,2019-01-01 03:00:00+09:30,2019-01-01 03:00:00
2019-01-01 03:05:00,,,27.273456573485998,24.743976593017997,1.949859380722,1.6661282777786002,,135.1476071775935,2.005727328435812,2019-01-01 2:27:25,2019-01-01 03:05:00+09:30,2019-01-01 03:05:00
2019-01-01 03:10:00,,,27.099567413329996,25.149965286255004,1.8617137670517,1.6554682254791,,134.16636753957815,1.8902199341562407,2019-01-01 2:32:25,2019-01-01 03:10:00+09:30,2019-01-01 03:10:00
2019-01-01 03:15:00,,,27.019680023193,25.686256408691,1.566584944725,1.2982320785522,,133.17418129506063,1.6312904902586247,2019-01-01 2:37:25,2019-01-01 03:15:00+09:30,2019-01-01 03:15:00
2019-01-01 03:20:00,,,27.054788589478,25.830814361572,1.4077806472778,1.1752210855483998,,132.17174826450653,1.4640333524790585,2019-01-01 2:42:24,2019-01-01 03:20:00+09:30,2019-01-01 03:20:00
2019-01-01 03:25:00,,,27.016820907593,25.884422302245998,1.5400954484940002,1.2441589832306001,,131.1597184166554,1.6215748254311753,2019-01-01 2:47:24,2019-01-01 03:25:00+09:30,2019-01-01 03:25:00
2019-01-01 03:30:00,,,26.911373138428,25.456563949585,1.6055586338043002,1.3249744176865,,130.1386956118918,1.6808008645566201,2019-01-01 2:52:24,2019-01-01 03:30:00+09:30,2019-01-01 03:30:00
2019-01-01 03:35:00,,,26.711599349976,25.729850769043,1.6989738941193,1.4460828304291,,129.10924111108525,1.7615074474201042,2019-01-01 2:57:24,2019-01-01 03:35:00+09:30,2019-01-01 03:35:00
2019-01-01 03:40:00,,,26.459266662598,26.281391143799,1.8446741104126,1.5699218511581001,,128.07187685064315,1.9153708965561063,2019-01-01 3:02:24,2019-01-01 03:40:00+09:30,2019-01-01 03:40:00
2019-01-01 03:45:00,,,26.280372619629002,26.558935165405,1.8083902597427,1.5930596590041999,,127.02708848872395,1.8551777592001628,2019-01-01 3:07:24,2019-01-01 03:45:00+09:30,2019-01-01 03:45:00
2019-01-01 03:50:00,,,26.230739593505998,26.872236251831,1.3584804534911998,1.126314997673,,125.97532823090575,1.4294734667664057,2019-01-01 3:12:24,2019-01-01 03:50:00+09:30,2019-01-01 03:50:00
2019-01-01 03:55:00,,,26.291465759277,26.481534957885998,1.2839788198471,0.9821183681487999,,124.91701744509159,1.3946829050665488,2019-01-01 3:17:24,2019-01-01 03:55:00+09:30,2019-01-01 03:55:00
2019-01-01 04:00:00,,,26.147478103638,26.738430023193,1.6666573286056998,1.3682277202606001,,123.85254907743737,1.7682953822719183,2019-01-01 3:22:24,2019-01-01 04:00:00+09:30,2019-01-01 04:00:00
2019-01-01 04:05:00,,,26.098518371582,26.690578460693,1.3878699541091999,1.2025425434113,,122.78228988088662,1.4431918746066015,2019-01-01 3:27:24,2019-01-01 04:05:00+09:30,2019-01-01 04:05:00
2019-01-01 04:10:00,,,26.155689239502,26.575941085815,0.9423198699951201,0.70850402116776,,121.70658246911336,1.0404533543550971,2019-01-01 3:32:23,2019-01-01 04:10:00+09:30,2019-01-01 04:10:00
2019-01-01 04:15:00,,,26.000988006592003,26.801000595093,1.5028960704803003,1.1730664968491002,,120.62574720773964,1.6422597823622835,2019-01-01 3:37:23,2019-01-01 04:15:00+09:30,2019-01-01 04:15:00
2019-01-01 04:20:00,,,25.929872512817003,26.873508453369002,1.0481878519058,0.8559389710426301,,119.54008395511684,1.1282218638852854,2019-01-01 3:42:23,2019-01-01 04:20:00+09:30,2019-01-01 04:20:00
2019-01-01 04:25:00,,,25.909299850464002,26.919816970825,1.0423883199692,0.72610235214233,,118.44987366384389,1.201965583033962,2019-01-01 3:47:23,2019-01-01 04:25:00+09:30,2019-01-01 04:25:00
2019-01-01 04:30:00,,,25.813161849976,27.127277374267997,1.4334985017776,1.1188910007477,,117.35537985431449,1.5884660529814756,2019-01-01 3:52:23,2019-01-01 04:30:00+09:30,2019-01-01 04:30:00
2019-01-01 04:35:00,,,25.931581497192003,27.117673873901,0.94249188899994,0.75250124931335,,116.2568499704479,1.0393546305971555,2019-01-01 3:57:23,2019-01-01 04:35:00+09:30,2019-01-01 04:35:00
2019-01-01 04:40:00,,,26.129949569702,26.621007919312,0.85964214801788,0.64741969108582,,115.15451662733086,0.9807755685203811,2019-01-01 4:02:23,2019-01-01 04:40:00+09:30,2019-01-01 04:40:00
2019-01-01 04:45:00,,,25.991729736328,26.624015808105,1.6632412672043002,1.3524562120438,,114.0485987598832,1.8403929758648925,2019-01-01 4:07:23,2019-01-01 04:45:00+09:30,2019-01-01 04:45:00
2019-01-01 04:50:00,,,25.808313369751,26.669715881348,1.5286747217177998,1.3131808042526,,112.93930268088154,1.649790852296182,2019-01-01 4:12:23,2019-01-01 04:50:00+09:30,2019-01-01 04:50:00
2019-01-01 04:55:00,,,25.951326370239002,26.820215225220004,0.99942851066589,0.82464522123337,,111.82682305620345,1.1140356382106877,2019-01-01 4:17:23,2019-01-01 04:55:00+09:30,2019-01-01 04:55:00
2019-01-01 05:00:00,,,25.88777923584,27.258113861084,1.1579406261443999,0.84255194664001,,110.71134380443522,1.4037361722440658,2019-01-01 4:22:22,2019-01-01 05:00:00+09:30,2019-01-01 05:00:00
2019-01-01 05:05:00,,,25.584814071655,27.899652481079002,1.1803790330886998,0.88215190172195,,109.59303892743046,1.4324708474234105,2019-01-01 4:27:22,2019-01-01 05:05:00+09:30,2019-01-01 05:05:00
2019-01-01 05:10:00,,,25.490047454834,27.847843170166,0.98443520069122,0.680788397789,,108.47207327798061,1.2754645814630836,2019-01-01 4:32:22,2019-01-01 05:10:00+09:30,2019-01-01 05:10:00
2019-01-01 05:15:00,,,25.412174224854002,27.731914520264002,1.1339765787125,0.84613084793091,,107.34860327011116,1.436898687131883,2019-01-01 4:37:22,2019-01-01 05:15:00+09:30,2019-01-01 05:15:00
2019-01-01 05:20:00,,,25.406253814697,27.647796630859,0.77126890420914,0.5744418501853901,,106.22277753731305,1.0077694906104269,2019-01-01 4:42:22,2019-01-01 05:20:00+09:30,2019-01-01 05:20:00
2019-01-01 05:25:00,,,25.182239532470998,29.245697021484,1.4256770610808998,1.1650613546371,,105.09473754308766,1.778558470141837,2019-01-01 4:47:22,2019-01-01 05:25:00+09:30,2019-01-01 05:25:00
2019-01-01 05:30:00,,,25.078245162964002,30.532117843628,1.5691418647766,1.3180267810822,,103.9646181486243,1.9738488212661967,2019-01-01 4:52:22,2019-01-01 05:30:00+09:30,2019-01-01 05:30:00
2019-01-01 05:35:00,,,25.046092987061,30.856901168823,1.8177416324615,1.5661693811417,,102.83254814108561,2.322948244440544,2019-01-01 4:57:22,2019-01-01 05:35:00+09:30,2019-01-01 05:35:00
2019-01-01 05:40:00,,,24.919569015503,30.968845367432,2.1684820652008,1.8068578243256,,101.6986507266033,3.1689969490097196,2019-01-01 5:02:22,2019-01-01 05:40:00+09:30,2019-01-01 05:40:00
2019-01-01 05:45:00,,,24.788091659545998,31.429523468017997,2.4165377616882004,2.0340054035187,,100.56304399094599,4.03974163987032,2019-01-01 5:07:22,2019-01-01 05:45:00+09:30,2019-01-01 05:45:00
2019-01-01 05:50:00,,,24.848478317260998,31.439527511597,2.9870910644531,2.6231513023376,,99.08559943409115,6.269644678975748,2019-01-01 5:12:21,2019-01-01 05:50:00+09:30,2019-01-01 05:50:00
2019-01-01 05:55:00,,,24.726503372192003,31.486274719238,5.0547909736633,4.528615951538099,,97.84782801821036,4.392061471785903,2019-01-01 5:17:21,2019-01-01 05:55:00+09:30,2019-01-01 05:55:00
2019-01-01 06:00:00,,,24.738683700562,31.472772598267003,7.0895133018494,6.7037992477417,,96.81773112630093,6.50165496603735,2019-01-01 5:22:21,2019-01-01 06:00:00+09:30,2019-01-01 06:00:00
2019-01-01 06:05:00,5.7999999262393,,24.927835464478,30.960033416748,9.509861946106,8.9243001937866,,95.74963963413433,8.65519961578306,2019-01-01 5:27:21,2019-01-01 06:05:00+09:30,2019-01-01 06:05:00
