46,4633,12,"HORDALAND",1265,"FEDJE","VESTLAND","FEDJE","Vest-Norge","Vestlandet","fedje"
46,4634,12,"HORDALAND",1266,"MASFJORDEN","VESTLAND","MASFJORDEN","Vest-Norge","Vestlandet","masfjorden"
46,4602,14,"SOGN OG FJORDANE",1401,"FLORA","VESTLAND","KINN","Vest-Norge","Vestlandet","kinn"
46,4635,14,"SOGN OG FJORDANE",1411,"GULEN","VESTLAND","GULEN","Vest-Norge","Vestlandet","gulen"
46,4636,14,"SOGN OG FJORDANE",1412,"SOLUND","VESTLAND","SOLUND","Vest-Norge","Vestlandet","solund"
46,4637,14,"SOGN OG FJORDANE",1413,"HYLLESTAD","VESTLAND","HYLLESTAD","Vest-Norge","Vestlandet","hyllestad"
46,4638,14,"SOGN OG FJORDANE",1416,"HØYANGER","VESTLAND","HØYANGER","Vest-Norge","Vestlandet","høyanger"
46,4639,14,"SOGN OG FJORDANE",1417,"VIK","VESTLAND","VIK","Vest-Norge","Vestlandet","vik"
46,4640,14,"SOGN OG FJORDANE",1418,"BALESTRAND","VESTLAND","SOGNDAL","Vest-Norge","Vestlandet","sogndal"
46,4640,14,"SOGN OG FJORDANE",1419,"LEIKANGER","VESTLAND","SOGNDAL","Vest-Norge","Vestlandet","sogndal"
46,4640,14,"SOGN OG FJORDANE",1420,"SOGNDAL","VESTLAND","SOGNDAL","Vest-Norge","Vestlandet","sogndal"
46,4641,14,"SOGN OG FJORDANE",1421,"AURLAND","VESTLAND","AURLAND","Vest-Norge","Vestlandet","aurland"
46,4642,14,"SOGN OG FJORDANE",1422,"LÆRDAL","VESTLAND","LÆRDAL","Vest-Norge","Vestlandet","lærdal"
46,4643,14,"SOGN OG FJORDANE",1424,"ÅRDAL","VESTLAND","ÅRDAL","Vest-Norge","Vestlandet","årdal"
46,4644,14,"SOGN OG FJORDANE",1426,"LUSTER","VESTLAND","LUSTER","Vest-Norge","Vestlandet","luster"
46,4645,14,"SOGN OG FJORDANE",1428,"ASKVOLL","VESTLAND","ASKVOLL","Vest-Norge","Vestlandet","askvoll"
46,4646,14,"SOGN OG FJORDANE",1429,"FJALER","VESTLAND","FJALER","Vest-Norge","Vestlandet","fjaler"
46,4647,14,"SOGN OG FJORDANE",1430,"GAULAR","VESTLAND","SUNNFJORD","Vest-Norge","Vestlandet","sunnfjord"
46,4647,14,"SOGN OG FJORDANE",1431,"JØLSTER","VESTLAND","SUNNFJORD","Vest-Norge","Vestlandet","sunnfjord"
46,4647,14,"SOGN OG FJORDANE",1432,"FØRDE","VESTLAND","SUNNFJORD","Vest-Norge","Vestlandet","sunnfjord"
46,4647,14,"SOGN OG FJORDANE",1433,"NAUSTDAL","VESTLAND","SUNNFJORD","Vest-Norge","Vestlandet","sunnfjord"
46,4648,14,"SOGN OG FJORDANE",1438,"BREMANGER","VESTLAND","BREMANGER","Vest-Norge","Vestlandet","bremanger"
46,4602,14,"SOGN OG FJORDANE",1439,"VÅGSØY","VESTLAND","KINN","Vest-Norge","Vestlandet","kinn"
46,4649,14,"SOGN OG FJORDANE",1441,"SELJE","VESTLAND","STAD","Vest-Norge","Vestlandet","stad"
46,4649,14,"SOGN OG FJORDANE",1443,"EID","VESTLAND","STAD","Vest-Norge","Vestlandet","stad"
15,1577,14,"SOGN OG FJORDANE",1444,"HORNINDAL","MØRE OG ROMSDAL","VOLDA","Vest-Norge","Vestlandet","volda"
46,4650,14,"SOGN OG FJORDANE",1445,"GLOPPEN","VESTLAND","GLOPPEN","Vest-Norge","Vestlandet","gloppen"
46,4651,14,"SOGN OG FJORDANE",1449,"STRYN","VESTLAND","STRYN","Vest-Norge","Vestlandet","stryn"
15,1506,15,"MØRE OG ROMSDAL",1502,"MOLDE","MØRE OG ROMSDAL","MOLDE","Midt-Norge","Midt-Norge","molde"
15,1507,15,"MØRE OG ROMSDAL",1504,"ÅLESUND","MØRE OG ROMSDAL","ÅLESUND","Midt-Norge","Midt-Norge","ålesund"
15,1505,15,"MØRE OG ROMSDAL",1505,"KRISTIANSUND","MØRE OG ROMSDAL","KRISTIANSUND","Midt-Norge","Midt-Norge","kristiansund"
15,1511,15,"MØRE OG ROMSDAL",1511,"VANYLVEN","MØRE OG ROMSDAL","VANYLVEN","Midt-Norge","Midt-Norge","vanylven"
15,1514,15,"MØRE OG ROMSDAL",1514,"SANDE","MØRE OG ROMSDAL","SANDE","Midt-Norge","Midt-Norge","sande"
15,1515,15,"MØRE OG ROMSDAL",1515,"HERØY","MØRE OG ROMSDAL","HERØY","Midt-Norge","Midt-Norge","HERØY (MØRE OG ROMSDAL)"
15,1516,15,"MØRE OG ROMSDAL",1516,"ULSTEIN","MØRE OG ROMSDAL","ULSTEIN","Midt-Norge","Midt-Norge","ulstein"
15,1517,15,"MØRE OG ROMSDAL",1517,"HAREID","MØRE OG ROMSDAL","HAREID","Midt-Norge","Midt-Norge","hareid"
15,1577,15,"MØRE OG ROMSDAL",1519,"VOLDA","MØRE OG ROMSDAL","VOLDA","Midt-Norge","Midt-Norge","volda"
15,1520,15,"MØRE OG ROMSDAL",1520,"ØRSTA","MØRE OG ROMSDAL","ØRSTA","Midt-Norge","Midt-Norge","ørsta"
15,1507,15,"MØRE OG ROMSDAL",1523,"ØRSKOG","MØRE OG ROMSDAL","ÅLESUND","Midt-Norge","Midt-Norge","ålesund"
15,1578,15,"MØRE OG ROMSDAL",1524,"NORDDAL","MØRE OG ROMSDAL","FJORD","Midt-Norge","Midt-Norge","fjord"
15,1525,15,"MØRE OG ROMSDAL",1525,"STRANDA","MØRE OG ROMSDAL","STRANDA","Midt-Norge","Midt-Norge","stranda"
15,1578,15,"MØRE OG ROMSDAL",1526,"STORDAL","MØRE OG ROMSDAL","FJORD","Midt-Norge","Midt-Norge","fjord"
15,1528,15,"MØRE OG ROMSDAL",1528,"SYKKYLVEN","MØRE OG ROMSDAL","SYKKYLVEN","Midt-Norge","Midt-Norge","sykkylven"
15,1507,15,"MØRE OG ROMSDAL",1529,"SKODJE","MØRE OG ROMSDAL","ÅLESUND","Midt-Norge","Midt-Norge","ålesund"
15,1531,15,"MØRE OG ROMSDAL",1531,"SULA","MØRE OG ROMSDAL","SULA","Midt-Norge","Midt-Norge","sula"
15,1532,15,"MØRE OG ROMSDAL",1532,"GISKE","MØRE OG ROMSDAL","GISKE","Midt-Norge","Midt-Norge","giske"
15,1507,15,"MØRE OG ROMSDAL",1534,"HARAM","MØRE OG ROMSDAL","ÅLESUND","Midt-Norge","Midt-Norge","ålesund"
15,1535,15,"MØRE OG ROMSDAL",1535,"VESTNES","MØRE OG ROMSDAL","VESTNES","Midt-Norge","Midt-Norge","vestnes"
15,1539,15,"MØRE OG ROMSDAL",1539,"RAUMA","MØRE OG ROMSDAL","RAUMA","Midt-Norge","Midt-Norge","rauma"
15,1506,15,"MØRE OG ROMSDAL",1543,"NESSET","MØRE OG ROMSDAL","MOLDE","Midt-Norge","Midt-Norge","molde"
15,1506,15,"MØRE OG ROMSDAL",1545,"MIDSUND","MØRE OG ROMSDAL","MOLDE","Midt-Norge","Midt-Norge","molde"
15,1507,15,"MØRE OG ROMSDAL",1546,"SANDØY","MØRE OG ROMSDAL","ÅLESUND","Midt-Norge","Midt-Norge","ålesund"
15,1547,15,"MØRE OG ROMSDAL",1547,"AUKRA","MØRE OG ROMSDAL","AUKRA","Midt-Norge","Midt-Norge","aukra"
15,1579,15,"MØRE OG ROMSDAL",1548,"FRÆNA","MØRE OG ROMSDAL","HUSTADVIKA","Midt-Norge","Midt-Norge","hustadvika"
15,1579,15,"MØRE OG ROMSDAL",1551,"EIDE","MØRE OG ROMSDAL","HUSTADVIKA","Midt-Norge","Midt-Norge","hustadvika"
15,1554,15,"MØRE OG ROMSDAL",1554,"AVERØY","MØRE OG ROMSDAL","AVERØY","Midt-Norge","Midt-Norge","averøy"
15,1557,15,"MØRE OG ROMSDAL",1557,"GJEMNES","MØRE OG ROMSDAL","GJEMNES","Midt-Norge","Midt-Norge","gjemnes"
15,1560,15,"MØRE OG ROMSDAL",1560,"TINGVOLL","MØRE OG ROMSDAL","TINGVOLL","Midt-Norge","Midt-Norge","tingvoll"
15,1563,15,"MØRE OG ROMSDAL",1563,"SUNNDAL","MØRE OG ROMSDAL","SUNNDAL","Midt-Norge","Midt-Norge","sunndal"
15,1566,15,"MØRE OG ROMSDAL",1566,"SURNADAL","MØRE OG ROMSDAL","SURNADAL","Midt-Norge","Midt-Norge","surnadal"
50,5055,15,"MØRE OG ROMSDAL",1571,"HALSA","TRØNDELAG","HEIM","Midt-Norge","Midt-Norge","heim"
15,1573,15,"MØRE OG ROMSDAL",1573,"SMØLA","MØRE OG ROMSDAL","SMØLA","Midt-Norge","Midt-Norge","smøla"
15,1576,15,"MØRE OG ROMSDAL",1576,"AURE","MØRE OG ROMSDAL","AURE","Midt-Norge","Midt-Norge","aure"
18,1804,18,"NORDLAND",1804,"BODØ","NORDLAND","BODØ","Nord-Norge","Nord-Norge","bodø"
18,1806,18,"NORDLAND",1805,"NARVIK","NORDLAND","NARVIK","Nord-Norge","Nord-Norge","narvik"
18,1811,18,"NORDLAND",1811,"BINDAL","NORDLAND","BINDAL","Nord-Norge","Nord-Norge","bindal"
18,1812,18,"NORDLAND",1812,"SØMNA","NORDLAND","SØMNA","Nord-Norge","Nord-Norge","sømna"
18,1813,18,"NORDLAND",1813,"BRØNNØY","NORDLAND","BRØNNØY","Nord-Norge","Nord-Norge","brønnøy"
18,1815,18,"NORDLAND",1815,"VEGA","NORDLAND","VEGA","Nord-Norge","Nord-Norge","vega"
18,1816,18,"NORDLAND",1816,"VEVELSTAD","NORDLAND","VEVELSTAD","Nord-Norge","Nord-Norge","vevelstad"
18,1818,18,"NORDLAND",1818,"HERØY","NORDLAND","HERØY","Nord-Norge","Nord-Norge","HERØY (NORDLAND)"
18,1820,18,"NORDLAND",1820,"ALSTAHAUG","NORDLAND","ALSTAHAUG","Nord-Norge","Nord-Norge","alstahaug"
18,1822,18,"NORDLAND",1822,"LEIRFJORD","NORDLAND","LEIRFJORD","Nord-Norge","Nord-Norge","leirfjord"
18,1824,18,"NORDLAND",1824,"VEFSN","NORDLAND","VEFSN","Nord-Norge","Nord-Norge","vefsn"
18,1825,18,"NORDLAND",1825,"GRANE","NORDLAND","GRANE","Nord-Norge","Nord-Norge","grane"
18,1826,18,"NORDLAND",1826,"HATTFJELLDAL","NORDLAND","HATTFJELLDAL","Nord-Norge","Nord-Norge","aarborte-hattfjelldal"
18,1827,18,"NORDLAND",1827,"DØNNA","NORDLAND","DØNNA","Nord-Norge","Nord-Norge","dønna"
18,1828,18,"NORDLAND",1828,"NESNA","NORDLAND","NESNA","Nord-Norge","Nord-Norge","nesna"
18,1832,18,"NORDLAND",1832,"HEMNES","NORDLAND","HEMNES","Nord-Norge","Nord-Norge","hemnes"
18,1833,18,"NORDLAND",1833,"RANA","NORDLAND","RANA","Nord-Norge","Nord-Norge","rana"
18,1834,18,"NORDLAND",1834,"LURØY","NORDLAND","LURØY","Nord-Norge","Nord-Norge","lurøy"
18,1835,18,"NORDLAND",1835,"TRÆNA","NORDLAND","TRÆNA","Nord-Norge","Nord-Norge","træna"
18,1836,18,"NORDLAND",1836,"RØDØY","NORDLAND","RØDØY","Nord-Norge","Nord-Norge","rødøy"
18,1837,18,"NORDLAND",1837,"MELØY","NORDLAND","MELØY","Nord-Norge","Nord-Norge","meløy"
18,1838,18,"NORDLAND",1838,"GILDESKÅL","NORDLAND","GILDESKÅL","Nord-Norge","Nord-Norge","gildeskål"
18,1839,18,"NORDLAND",1839,"BEIARN","NORDLAND","BEIARN","Nord-Norge","Nord-Norge","beiarn"
18,1840,18,"NORDLAND",1840,"SALTDAL","NORDLAND","SALTDAL","Nord-Norge","Nord-Norge","saltdal"
18,1841,18,"NORDLAND",1841,"FAUSKE","NORDLAND","FAUSKE","Nord-Norge","Nord-Norge","fauske-fuossko"
18,1845,18,"NORDLAND",1845,"SØRFOLD","NORDLAND","SØRFOLD","Nord-Norge","Nord-Norge","sørfold"
18,1848,18,"NORDLAND",1848,"STEIGEN","NORDLAND","STEIGEN","Nord-Norge","Nord-Norge","steigen"
18,1875,18,"NORDLAND",1849,"HAMARØY","NORDLAND","HAMARØY","Nord-Norge","Nord-Norge","hamarøy"
18,1806,18,"NORDLAND",1850,"TYSFJORD (DELES)","NORDLAND","NARVIK","Nord-Norge","Nord-Norge","narvik"
18,1875,18,"NORDLAND",1850,"TYSFJORD (DELES)","NORDLAND","HAMARØY","Nord-Norge","Nord-Norge","hamarøy"
18,1851,18,"NORDLAND",1851,"LØDINGEN","NORDLAND","LØDINGEN","Nord-Norge","Nord-Norge","lødingen"
54,5412,18,"NORDLAND",1852,"TJELDSUND","TROMS OG FINNMARK","TJELDSUND","Nord-Norge","Nord-Norge","tjeldsund"
18,1853,18,"NORDLAND",1853,"EVENES","NORDLAND","EVENES","Nord-Norge","Nord-Norge","evenes"
18,1806,18,"NORDLAND",1854,"BALLANGEN","NORDLAND","NARVIK","Nord-Norge","Nord-Norge","narvik"
18,1856,18,"NORDLAND",1856,"RØST","NORDLAND","RØST","Nord-Norge","Nord-Norge","røst"
18,1857,18,"NORDLAND",1857,"VÆRØY","NORDLAND","VÆRØY","Nord-Norge","Nord-Norge","værøy"
18,1859,18,"NORDLAND",1859,"FLAKSTAD","NORDLAND","FLAKSTAD","Nord-Norge","Nord-Norge","flakstad"
18,1860,18,"NORDLAND",1860,"VESTVÅGØY","NORDLAND","VESTVÅGØY","Nord-Norge","Nord-Norge","vestvågøy"
18,1865,18,"NORDLAND",1865,"VÅGAN","NORDLAND","VÅGAN","Nord-Norge","Nord-Norge","vågan"
18,1866,18,"NORDLAND",1866,"HADSEL","NORDLAND","HADSEL","Nord-Norge","Nord-Norge","hadsel"
18,1867,18,"NORDLAND",1867,"BØ","NORDLAND","BØ","Nord-Norge","Nord-Norge","bø"
18,1868,18,"NORDLAND",1868,"ØKSNES","NORDLAND","ØKSNES","Nord-Norge","Nord-Norge","øksnes"
18,1870,18,"NORDLAND",1870,"SORTLAND","NORDLAND","SORTLAND","Nord-Norge","Nord-Norge","sortland"
18,1871,18,"NORDLAND",1871,"ANDØY","NORDLAND","ANDØY","Nord-Norge","Nord-Norge","andøy"
18,1874,18,"NORDLAND",1874,"MOSKENES","NORDLAND","MOSKENES","Nord-Norge","Nord-Norge","moskenes"
54,5401,19,"TROMS",1902,"TROMSØ","TROMS OG FINNMARK","TROMSØ","Nord-Norge","Nord-Norge","tromsø"
54,5402,19,"TROMS",1903,"HARSTAD","TROMS OG FINNMARK","HARSTAD","Nord-Norge","Nord-Norge","harstad"
54,5411,19,"TROMS",1911,"KVÆFJORD","TROMS OG FINNMARK","KVÆFJORD","Nord-Norge","Nord-Norge","kvæfjord"
54,5412,19,"TROMS",1913,"SKÅNLAND","TROMS OG FINNMARK","TJELDSUND","Nord-Norge","Nord-Norge","tjeldsund"
54,5413,19,"TROMS",1917,"IBESTAD","TROMS OG FINNMARK","IBESTAD","Nord-Norge","Nord-Norge","ibestad"
54,5414,19,"TROMS",1919,"GRATANGEN","TROMS OG FINNMARK","GRATANGEN","Nord-Norge","Nord-Norge","gratangen"
54,5415,19,"TROMS",1920,"LAVANGEN","TROMS OG FINNMARK","LAVANGEN","Nord-Norge","Nord-Norge","lavangen"
54,5416,19,"TROMS",1922,"BARDU","TROMS OG FINNMARK","BARDU","Nord-Norge","Nord-Norge","bardu"
54,5417,19,"TROMS",1923,"SALANGEN","TROMS OG FINNMARK","SALANGEN","Nord-Norge","Nord-Norge","salangen"
54,5418,19,"TROMS",1924,"MÅLSELV","TROMS OG FINNMARK","MÅLSELV","Nord-Norge","Nord-Norge","målselv"
54,5419,19,"TROMS",1925,"SØRREISA","TROMS OG FINNMARK","SØRREISA","Nord-Norge","Nord-Norge","sørreisa"
54,5420,19,"TROMS",1926,"DYRØY","TROMS OG FINNMARK","DYRØY","Nord-Norge","Nord-Norge","dyrøy"
54,5421,19,"TROMS",1927,"TRANØY","TROMS OG FINNMARK","SENJA","Nord-Norge","Nord-Norge","senja"
54,5421,19,"TROMS",1928,"TORSKEN","TROMS OG FINNMARK","SENJA","Nord-Norge","Nord-Norge","senja"
54,5421,19,"TROMS",1929,"BERG","TROMS OG FINNMARK","SENJA","Nord-Norge","Nord-Norge","senja"
54,5421,19,"TROMS",1931,"LENVIK","TROMS OG FINNMARK","SENJA","Nord-Norge","Nord-Norge","senja"
54,5422,19,"TROMS",1933,"BALSFJORD","TROMS OG FINNMARK","BALSFJORD","Nord-Norge","Nord-Norge","balsfjord"
54,5423,19,"TROMS",1936,"KARLSØY","TROMS OG FINNMARK","KARLSØY","Nord-Norge","Nord-Norge","karlsøy"
54,5424,19,"TROMS",1938,"LYNGEN","TROMS OG FINNMARK","LYNGEN","Nord-Norge","Nord-Norge","lyngen"
54,5425,19,"TROMS",1939,"STORFJORD","TROMS OG FINNMARK","STORFJORD","Nord-Norge","Nord-Norge","storfjord"
54,5426,19,"TROMS",1940,"KÅFJORD","TROMS OG FINNMARK","KÅFJORD","Nord-Norge","Nord-Norge","kåfjord"
54,5427,19,"TROMS",1941,"SKJERVØY","TROMS OG FINNMARK","SKJERVØY","Nord-Norge","Nord-Norge","skjervøy"
54,5428,19,"TROMS",1942,"NORDREISA","TROMS OG FINNMARK","NORDREISA","Nord-Norge","Nord-Norge","nordreisa"
54,5429,19,"TROMS",1943,"KVÆNANGEN","TROMS OG FINNMARK","KVÆNANGEN","Nord-Norge","Nord-Norge","kvænangen"
54,5404,20,"FINNMARK",2002,"VARDØ","TROMS OG FINNMARK","VARDØ","Nord-Norge","Nord-Norge","vardø"
54,5405,20,"FINNMARK",2003,"VADSØ","TROMS OG FINNMARK","VADSØ","Nord-Norge","Nord-Norge","vadsø"
54,5406,20,"FINNMARK",2004,"HAMMERFEST","TROMS OG FINNMARK","HAMMERFEST","Nord-Norge","Nord-Norge","hammerfest"
54,5430,20,"FINNMARK",2011,"KAUTOKEINO","TROMS OG FINNMARK","KAUTOKEINO","Nord-Norge","Nord-Norge","kautokeino"
54,5403,20,"FINNMARK",2012,"ALTA","TROMS OG FINNMARK","ALTA","Nord-Norge","Nord-Norge","alta"
54,5432,20,"FINNMARK",2014,"LOPPA","TROMS OG FINNMARK","LOPPA","Nord-Norge","Nord-Norge","loppa"
54,5433,20,"FINNMARK",2015,"HASVIK","TROMS OG FINNMARK","HASVIK","Nord-Norge","Nord-Norge","hasvik"
54,5406,20,"FINNMARK",2017,"KVALSUND","TROMS OG FINNMARK","HAMMERFEST","Nord-Norge","Nord-Norge","hammerfest"
54,5434,20,"FINNMARK",2018,"MÅSØY","TROMS OG FINNMARK","MÅSØY","Nord-Norge","Nord-Norge","måsøy"
54,5435,20,"FINNMARK",2019,"NORDKAPP","TROMS OG FINNMARK","NORDKAPP","Nord-Norge","Nord-Norge","nordkapp"
54,5436,20,"FINNMARK",2020,"PORSANGER","TROMS OG FINNMARK","PORSANGER","Nord-Norge","Nord-Norge","porsanger"
54,5437,20,"FINNMARK",2021,"KARASJOK","TROMS OG FINNMARK","KARASJOK","Nord-Norge","Nord-Norge","karasjok"
54,5438,20,"FINNMARK",2022,"LEBESBY","TROMS OG FINNMARK","LEBESBY","Nord-Norge","Nord-Norge","lebesby"
54,5439,20,"FINNMARK",2023,"GAMVIK","TROMS OG FINNMARK","GAMVIK","Nord-Norge","Nord-Norge","gamvik"
54,5440,20,"FINNMARK",2024,"BERLEVÅG","TROMS OG FINNMARK","BERLEVÅG","Nord-Norge","Nord-Norge","berlevåg"
54,5441,20,"FINNMARK",2025,"TANA","TROMS OG FINNMARK","TANA","Nord-Norge","Nord-Norge","tana"
54,5442,20,"FINNMARK",2027,"NESSEBY","TROMS OG FINNMARK","NESSEBY","Nord-Norge","Nord-Norge","nesseby"
54,5443,20,"FINNMARK",2028,"BÅTSFJORD","TROMS OG FINNMARK","BÅTSFJORD","Nord-Norge","Nord-Norge","båtsfjord"
54,5444,20,"FINNMARK",2030,"SØR-VARANGER","TROMS OG FINNMARK","SØR-VARANGER","Nord-Norge","Nord-Norge","sør-varanger"
50,5001,50,"TRØNDELAG",5001,"TRONDHEIM","TRØNDELAG","TRONDHEIM","Midt-Norge","Midt-Norge","trondheim"
50,5006,50,"TRØNDELAG",5004,"STEINKJER","TRØNDELAG","STEINKJER","Midt-Norge","Midt-Norge","steinkjer"
50,5007,50,"TRØNDELAG",5005,"NAMSOS","TRØNDELAG","NAMSOS","Midt-Norge","Midt-Norge","namsos"
50,5055,50,"TRØNDELAG",5011,"HEMNE","TRØNDELAG","HEIM","Midt-Norge","Midt-Norge","heim"
50,5055,50,"TRØNDELAG",5012,"SNILLFJORD (DELES)","TRØNDELAG","HEIM","Midt-Norge","Midt-Norge","heim"
50,5056,50,"TRØNDELAG",5012,"SNILLFJORD (DELES)","TRØNDELAG","HITRA","Midt-Norge","Midt-Norge","hitra"
50,5059,50,"TRØNDELAG",5012,"SNILLFJORD (DELES)","TRØNDELAG","ORKLAND","Midt-Norge","Midt-Norge","orkland"
50,5056,50,"TRØNDELAG",5013,"HITRA","TRØNDELAG","HITRA","Midt-Norge","Midt-Norge","hitra"
50,5014,50,"TRØNDELAG",5014,"FRØYA","TRØNDELAG","FRØYA","Midt-Norge","Midt-Norge","frøya"
50,5057,50,"TRØNDELAG",5015,"ØRLAND","TRØNDELAG","ØRLAND","Midt-Norge","Midt-Norge","ørland"
50,5059,50,"TRØNDELAG",5016,"AGDENES","TRØNDELAG","ORKLAND","Midt-Norge","Midt-Norge","orkland"
50,5057,50,"TRØNDELAG",5017,"BJUGN","TRØNDELAG","ØRLAND","Midt-Norge","Midt-Norge","ørland"
50,5058,50,"TRØNDELAG",5018,"ÅFJORD","TRØNDELAG","ÅFJORD","Midt-Norge","Midt-Norge","åfjord"
50,5058,50,"TRØNDELAG",5019,"ROAN","TRØNDELAG","ÅFJORD","Midt-Norge","Midt-Norge","åfjord"
50,5020,50,"TRØNDELAG",5020,"OSEN","TRØNDELAG","OSEN","Midt-Norge","Midt-Norge","osen"
50,5021,50,"TRØNDELAG",5021,"OPPDAL","TRØNDELAG","OPPDAL","Midt-Norge","Midt-Norge","oppdal"
50,5022,50,"TRØNDELAG",5022,"RENNEBU","TRØNDELAG","RENNEBU","Midt-Norge","Midt-Norge","rennebu"
50,5059,50,"TRØNDELAG",5023,"MELDAL","TRØNDELAG","ORKLAND","Midt-Norge","Midt-Norge","orkland"
50,5059,50,"TRØNDELAG",5024,"ORKDAL","TRØNDELAG","ORKLAND","Midt-Norge","Midt-Norge","orkland"
50,5025,50,"TRØNDELAG",5025,"RØROS","TRØNDELAG","RØROS","Midt-Norge","Midt-Norge","røros"
50,5026,50,"TRØNDELAG",5026,"HOLTÅLEN","TRØNDELAG","HOLTÅLEN","Midt-Norge","Midt-Norge","holtålen"
50,5027,50,"TRØNDELAG",5027,"MIDTRE GAULDAL","TRØNDELAG","MIDTRE GAULDAL","Midt-Norge","Midt-Norge","midtre gauldal"
50,5028,50,"TRØNDELAG",5028,"MELHUS","TRØNDELAG","MELHUS","Midt-Norge","Midt-Norge","melhus"
50,5029,50,"TRØNDELAG",5029,"SKAUN","TRØNDELAG","SKAUN","Midt-Norge","Midt-Norge","skaun"
50,5001,50,"TRØNDELAG",5030,"KLÆBU","TRØNDELAG","TRONDHEIM","Midt-Norge","Midt-Norge","trondheim"
50,5031,50,"TRØNDELAG",5031,"MALVIK","TRØNDELAG","MALVIK","Midt-Norge","Midt-Norge","malvik"
50,5032,50,"TRØNDELAG",5032,"SELBU","TRØNDELAG","SELBU","Midt-Norge","Midt-Norge","selbu"
50,5033,50,"TRØNDELAG",5033,"TYDAL","TRØNDELAG","TYDAL","Midt-Norge","Midt-Norge","tydal"
50,5034,50,"TRØNDELAG",5034,"MERÅKER","TRØNDELAG","MERÅKER","Midt-Norge","Midt-Norge","meråker"
50,5035,50,"TRØNDELAG",5035,"STJØRDAL","TRØNDELAG","STJØRDAL","Midt-Norge","Midt-Norge","stjørdal"
50,5036,50,"TRØNDELAG",5036,"FROSTA","TRØNDELAG","FROSTA","Midt-Norge","Midt-Norge","frosta"
50,5037,50,"TRØNDELAG",5037,"LEVANGER","TRØNDELAG","LEVANGER","Midt-Norge","Midt-Norge","levanger"
50,5038,50,"TRØNDELAG",5038,"VERDAL","TRØNDELAG","VERDAL","Midt-Norge","Midt-Norge","verdal"
50,5006,50,"TRØNDELAG",5039,"VERRAN","TRØNDELAG","STEINKJER","Midt-Norge","Midt-Norge","steinkjer"
50,5007,50,"TRØNDELAG",5040,"NAMDALSEID","TRØNDELAG","NAMSOS","Midt-Norge","Midt-Norge","namsos"
50,5041,50,"TRØNDELAG",5041,"SNÅSA","TRØNDELAG","SNÅSA","Midt-Norge","Midt-Norge","snåsa"
50,5042,50,"TRØNDELAG",5042,"LIERNE","TRØNDELAG","LIERNE","Midt-Norge","Midt-Norge","lierne"
50,5043,50,"TRØNDELAG",5043,"RØYRVIK","TRØNDELAG","RØYRVIK","Midt-Norge","Midt-Norge","røyrvik"
50,5044,50,"TRØNDELAG",5044,"NAMSSKOGAN","TRØNDELAG","NAMSSKOGAN","Midt-Norge","Midt-Norge","namsskogan"
50,5045,50,"TRØNDELAG",5045,"GRONG","TRØNDELAG","GRONG","Midt-Norge","Midt-Norge","grong"
50,5046,50,"TRØNDELAG",5046,"HØYLANDET","TRØNDELAG","HØYLANDET","Midt-Norge","Midt-Norge","høylandet"
50,5047,50,"TRØNDELAG",5047,"OVERHALLA","TRØNDELAG","OVERHALLA","Midt-Norge","Midt-Norge","overhalla"
50,5007,50,"TRØNDELAG",5048,"FOSNES","TRØNDELAG","NAMSOS","Midt-Norge","Midt-Norge","namsos"
50,5049,50,"TRØNDELAG",5049,"FLATANGER","TRØNDELAG","FLATANGER","Midt-Norge","Midt-Norge","flatanger"
50,5060,50,"TRØNDELAG",5050,"VIKNA","TRØNDELAG","NÆRØYSUND","Midt-Norge","Midt-Norge","nærøysund"
50,5060,50,"TRØNDELAG",5051,"NÆRØY","TRØNDELAG","NÆRØYSUND","Midt-Norge","Midt-Norge","nærøysund"
50,5052,50,"TRØNDELAG",5052,"LEKA","TRØNDELAG","LEKA","Midt-Norge","Midt-Norge","leka"
50,5053,50,"TRØNDELAG",5053,"INDERØY","TRØNDELAG","INDERØY","Midt-Norge","Midt-Norge","inderøy"
50,5054,50,"TRØNDELAG",5054,"INDRE FOSEN","TRØNDELAG","INDRE FOSEN","Midt-Norge","Midt-Norge","indre fosen"
50,5061,50,"TRØNDELAG",5061,"RINDAL","TRØNDELAG","RINDAL","Midt-Norge","Midt-Norge","rindal"
